index,movie_id,rate_x,rate_y,global_rate
1557,soldiers+of+fortune+2012,5.0,2.0,4.8
1558,solomon+kane+2009,3.0,5.0,5.6
1559,some+like+it+hot+1959,5.0,3.0,8.0
1560,someone+like+you...+2001,4.0,4.0,6.0
1561,something+new+2006,3.0,3.0,6.2
1562,something+the+lord+made+2004,4.5,4.0,7.5
1563,song+of+the+thin+man+1947,4.5,4.0,6.6
1564,songs+from+the+second+floor+2000,3.6666666666666665,4.0,7.0
1565,sophie+scholl+the+final+days+2005,4.0,3.0,7.1
1566,source+code+2011,3.5,4.0,7.1
1567,south+central+1992,3.0,5.0,6.6
1568,south+park+imaginationland+2008,4.0,5.0,7.9
1569,special+delivery+2002,4.0,3.0,0.0
1570,sperseks+2004,5.0,4.5,0.0
1571,spider-man+2002,3.6842105263157894,3.4,6.8
1572,spider-man+3+2007,3.3333333333333335,3.0,5.9
1573,spine+tingler+the+william+castle+story+2007,5.0,3.0,8.0
1574,spirit+stallion+of+the+cimarron+2002,3.1,3.0,7.4
1575,spirited+away+2001,4.106060606060606,4.076923076923077,8.3
1576,splinter+2008,4.0,5.0,6.0
1577,split+second+1953,4.0,3.0,5.7
1578,stage+beauty+2004,4.0,5.0,7.0
1579,stalingrad+1993,4.0,4.0,7.4
1580,stalker+1979,4.0,4.0,7.8
1581,stand+up+guys+2013,3.0,4.0,5.9
1582,star+trek+first+contact+1996,4.0,4.0,7.0
1583,star+wars+1977,4.188405797101449,4.2,8.1
1584,star+wars+episode+i+-+the+phantom+menace+1999,3.875,3.5,6.4
1585,star+wars+episode+ii+-+attack+of+the+clones+2002,3.6666666666666665,3.3333333333333335,6.4
1586,star+wars+episode+iii+-+revenge+of+the+sith+2005,3.5714285714285716,4.0,7.1
1587,stardust+1974,3.0,4.0,6.0
1588,starry+starry+night+2011,4.0,3.0,6.9
1589,starship+troopers+1997,3.3333333333333335,2.5,6.7
1590,stash+house+2012,3.0,4.0,5.0
1591,state+of+siege+1972,3.0,4.0,6.7
1592,stella+street+2004,3.0,3.0,3.5
1593,stevie+2002,4.0,4.0,6.7
1594,stinsen+brinner...+filmen+allts+1991,3.0,4.0,5.8
1595,stir+of+echoes+1999,3.0,4.0,6.5
1596,stoked+the+rise+and+fall+of+gator+2004,4.0,3.0,7.2
1597,stolen+seas+2013,4.0,3.0,8.2
1598,stonehearst+asylum+2014,3.8125,3.7142857142857144,6.6
1599,straw+dogs+2011,3.0,3.0,5.5
1600,stray+dog+1949,3.6666666666666665,5.0,7.3
1601,strayed+2003,3.5,3.0,6.0
1602,street+of+shame+1956,4.0,3.0,7.7
1603,street+people+1976,3.0,4.0,6.2
1604,street+smart+1987,4.5,3.5,5.7
1605,streets+of+fire+1984,3.0,4.0,6.6
1606,stretch+2014,4.0,5.0,6.1
1607,strings+2004,5.0,5.0,7.1
1608,strip-tease+1963,4.0,5.0,0.0
1609,stroker+ace+1983,4.0,3.0,4.9
1610,stroszek+1977,4.0,4.5,7.0
1611,stuart+little+1999,3.3333333333333335,3.0,5.8
1612,style+wars+1983,3.5,4.0,8.1
1613,submarine+1928,4.0,3.0,0.0
1614,summer+days+with+coo+2007,3.0,3.5,7.3
1615,summer+storm+2004,3.5,4.5,6.7
1616,sunday+bloody+sunday+1971,4.0,4.0,6.4
1617,sunday+in+the+country+1974,3.5,4.0,7.8
1618,super+fly+1972,3.0,4.0,7.0
1619,sur+1988,3.0,2.0,3.7
1620,surfwise+2007,4.0,2.0,7.4
1621,sweeney+todd+the+demon+barber+of+fleet+street+2007,4.0,4.0,7.0
1622,sweet+november+2001,3.0,4.0,6.4
1623,sweet+smell+of+success+1957,4.25,5.0,7.5
1624,swing+kids+1993,3.0,3.0,6.7
1625,swing+time+1936,4.0,4.0,7.1
1626,swingers+1996,3.0,3.0,6.8
1627,sydney+white+2007,3.0,2.0,6.0
1628,synth+britannia+2009,3.0,3.0,7.7
1629,tae+guk+gi+the+brotherhood+of+war+2004,3.0,5.0,7.4
1630,tai+chi+hero+2012,3.0,4.0,5.9
1631,taipei+exchanges+2010,3.0,3.0,7.5
1632,take+this+waltz+2011,4.0,3.0,6.3
1633,taking+woodstock+2009,4.0,4.0,6.2
1634,takva+a+mans+fear+of+god+2006,5.0,4.0,7.7
1635,tales+from+the+gimli+hospital+1988,4.0,4.0,7.4
1636,tangled+2010,4.2272727272727275,3.4444444444444446,7.4
1637,tangled+ever+after+2012,3.3333333333333335,3.0,7.1
1638,tango+1981,4.0,4.0,8.0
1639,tarzan+1999,3.3333333333333335,4.0,7.1
1640,tarzan+the+ape+man+1932,5.0,4.0,6.5
1641,taste+of+cherry+1997,4.0,3.0,7.1
1642,taxi+1998,3.5,3.0,6.5
1643,taxi+hunter+1993,3.0,4.0,0.0
1644,tea+with+mussolini+1999,4.0,3.0,5.8
1645,team+america+world+police+2004,4.0,2.5,6.6
1646,tekkonkinkreet+2006,4.0,4.0,7.7
1647,tell+2014,1.0,4.0,5.4
1648,tell+them+who+you+are+2004,2.0,3.0,5.3
1649,temple+grandin+2010,5.0,3.0,7.7
1650,tender+mercies+1983,3.0,4.0,6.1
1651,tension+1949,3.0,3.0,6.7
1652,tension+at+table+rock+1956,5.0,4.0,7.0
1653,teorema+1968,4.0,5.0,6.8
1654,terminator+2+judgment+day+1991,4.104166666666667,4.0,7.7
1655,terminator+3+rise+of+the+machines+2003,3.7,3.0,5.9
1656,terminator+salvation+2009,3.2777777777777777,3.5,5.9
1657,terrors+advocate+2007,4.0,4.0,6.7
1658,terry+pratchett+choosing+to+die+2011,4.0,3.0,8.0
1659,tesla+master+of+lightning+2000,3.0,4.0,5.7
1660,tess+of+the+storm+country+1922,4.0,3.0,5.0
1661,tetsuo+the+iron+man+1989,4.0,3.5,6.7
1662,thank+you+for+smoking+2005,4.333333333333333,3.0,7.1
1663,that+obscure+object+of+desire+1977,4.0,3.0,7.5
1664,thats+entertainment+1974,4.0,3.0,7.9
1665,the+39+steps+1935,3.5,4.0,7.4
1666,the+39+steps+1959,3.0,3.0,6.5
1667,the+40+year+old+virgin+2005,2.0,2.0,6.2
1668,the+400+blows+1959,4.0,4.5,8.0
1669,the+7th+voyage+of+sinbad+1958,3.5,3.0,6.8
1670,the+accidental+spy+2001,4.0,4.0,5.9
1671,the+act+of+killing+2012,4.0,4.0,7.5
1672,the+adonis+factor+2010,3.0,5.0,9.0
1673,the+adventures+of+andr+and+wally+b.+1984,3.0,4.0,5.4
1674,the+adventures+of+baron+munchausen+1988,4.0,3.0,6.9
1675,the+adventures+of+huckleberry+finn+1939,3.0,3.0,7.0
1676,the+adventures+of+prince+achmed+1926,4.0,4.0,7.8
1677,the+adventures+of+priscilla_+queen+of+the+desert+1994,3.0,4.0,7.2
1678,the+adventures+of+sherlock+holmes+1939,3.0,3.5,7.2
1679,the+adventures+of+tintin+2011,3.0,4.0,6.7
1680,the+age+of+innocence+1934,4.0,4.0,0.0
1681,the+agony+and+the+ecstasy+1965,5.0,3.0,6.8
1682,the+amazing+spider-man+2+2014,3.4285714285714284,2.6666666666666665,6.5
1683,the+amazing+spider-man+2012,3.590909090909091,3.6666666666666665,6.5
1684,the+american+friend+1977,3.4,3.0,7.0
1685,the+american+president+1995,3.5,4.0,6.5
1686,the+amityville+horror+2005,4.0,3.0,6.0
1687,the+anderssons+in+greece+all+inclusive+2012,3.0,3.0,5.2
1688,the+angels+share+2012,4.0,4.0,7.0
1689,the+apple+1998,4.0,4.0,7.3
1690,the+arbor+2010,4.0,5.0,6.1
1691,the+aristocats+1970,3.375,3.5,7.1
1692,the+art+of+the+steal+2013,3.5,5.0,6.1
1693,the+artist+2011,5.0,2.0,7.3
1694,the+asphalt+jungle+1950,4.0,4.0,7.5
1695,the+assassin+next+door+2009,4.0,4.0,5.4
1696,the+avengers+2012,3.9148936170212765,4.0,7.4
1697,the+aviator+2004,3.5,2.0,7.0
1698,the+awful+truth+1937,3.0,4.0,7.2
1699,the+babysitters+2007,3.0,3.0,5.1
1700,the+bad+sleep+well+1960,4.0,3.0,7.7
1701,the+bag+man+2014,3.0,3.0,5.2
1702,the+ballad+of+jack+and+rose+2005,3.6666666666666665,4.0,6.5
1703,the+ballad+of+narayama+1983,4.0,4.0,7.1
1704,the+battle+of+the+rails+1946,3.0,4.0,4.3
1705,the+baytown+outlaws+2012,3.5,4.0,5.9
1706,the+beach+girls+and+the+monster+1965,4.0,3.0,2.6
1707,the+beautiful+person+2008,3.0,3.0,6.5
1708,the+beaver+2011,3.0,3.0,6.2
1709,the+best+man+1997,4.0,4.0,0.0
1710,the+best+mans+wedding+2000,3.0,5.0,5.9
1711,the+best+offer+2013,3.5,4.0,7.7
1712,the+best+years+of+our+lives+1946,4.25,4.0,7.6
1713,the+big+chill+1983,3.0,4.0,6.8
1714,the+big+clock+1948,4.0,4.0,6.5
1715,the+big+steal+1949,4.0,3.0,6.3
1716,the+birdcage+1996,3.3333333333333335,3.0,6.7
1717,the+birds+1963,4.0,3.0,7.3
1718,the+bitter+tears+of+petra+von+kant+1972,4.333333333333333,4.0,7.5
1719,the+black+cat+1934,3.0,4.0,6.5
1720,the+black+cauldron+1985,3.3333333333333335,3.0,6.5
1721,the+black+dahlia+2006,2.0,3.0,5.7
1722,the+black+windmill+1974,3.0,3.0,6.4
1723,the+blade+1995,3.5,3.0,6.4
1724,the+blood+of+heroes+1989,5.0,3.0,5.9
1725,the+blue+kite+1994,3.0,5.0,7.4
1726,the+book+of+eli+2010,3.5,3.0,6.6
1727,the+book+of+life+1998,3.0,4.0,6.9
1728,the+book+of+life+2014,4.0,4.0,7.3
1729,the+boondock+saints+1999,4.0,4.5,7.2
1730,the+boy+2015,4.0,4.0,5.7
1731,the+boy+in+the+striped+pyjamas+2008,4.125,3.8666666666666667,7.7
1732,the+boy+who+cried+werewolf+2010,3.0,3.0,5.7
1733,the+boys+from+brazil+1978,3.5,5.0,6.6
1734,the+bravados+1958,4.0,4.0,5.7
1735,the+breakfast+club+1985,4.0,4.0,7.8
1736,the+bride+wore+black+1968,4.0,4.5,7.3
1737,the+bridge+on+the+river+kwai+1957,4.0,5.0,7.7
1738,the+bridges+at+toko-ri+1954,3.0,5.0,5.9
1739,the+broken+circle+breakdown+2012,5.0,5.0,7.7
1740,the+broken+hearts+club+a+romantic+comedy+2000,4.0,4.0,6.3
1741,the+bugs+bunnyroad+runner+movie+1979,4.0,3.0,6.7
1742,the+burglars+1971,4.0,3.0,6.5
1743,the+business+of+strangers+2001,5.0,4.0,5.7
1744,the+butterfly+effect+2004,4.0,3.5,7.3
1745,the+cabin+in+the+woods+2012,4.0,4.0,6.6
1746,the+cameraman+1928,4.0,3.6666666666666665,8.1
1747,the+campaign+2012,2.0,2.0,5.6
1748,the+case+against+8+2014,4.0,3.0,8.0
1749,the+cat+came+back+1988,3.0,4.0,6.4
1750,the+cat+in+the+hat+1971,2.0,3.0,6.1
1751,the+cat+returns+2002,3.8461538461538463,4.0,7.2
1752,the+catechism+cataclysm+2011,3.0,3.0,3.9
1753,the+catered+affair+1956,3.5,4.0,5.9
1754,the+celebration+1998,3.0,4.0,7.7
1755,the+cell+2000,3.0,3.0,6.0
1756,the+celluloid+closet+1996,4.0,4.0,7.0
1757,the+chaperone+2011,3.0,2.0,5.4
1758,the+cheat+1950,3.0,4.0,0.0
1759,the+cheshire+murders+2013,4.0,3.0,5.9
1760,the+chicken_+the+fish+and+the+king+crab+2008,3.0,5.0,6.0
1761,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,3.7586206896551726,3.25,6.7
1762,the+circus+1928,3.0,4.0,8.0
1763,the+class+2007,4.0,3.5,7.6
1764,the+classic+2001,2.0,4.0,6.0
1765,the+color+of+pomegranates+1969,3.5,4.0,7.9
1766,the+commitments+1991,4.0,4.5,7.4
1767,the+conrad+boys+2006,2.0,5.0,5.3
1768,the+cool+school+2008,3.0,3.0,5.0
1769,the+counterfeiters+2007,4.5,4.0,7.3
1770,the+court+jester+1955,4.25,4.0,7.7
1771,the+cove+2009,4.0,4.0,7.9
1772,the+crazy+stranger+1997,4.0,4.0,7.8
1773,the+crew+2008,3.0,3.0,6.2
1774,the+crime+of+padre+amaro+2002,3.6666666666666665,4.0,6.2
1775,the+criminal+1960,4.0,4.0,7.1
1776,the+crowd+roars+1932,5.0,4.0,4.8
1777,the+crucible+1996,3.0,4.0,6.7
1778,the+curse+of+the+cat+people+1944,3.0,4.0,5.8
1779,the+curse+of+the+jade+scorpion+2001,3.5,2.0,6.5
1780,the+curse+of+the+were-rabbit+2005,4.0,3.0,6.8
1781,the+curse+of+the+werewolf+1961,3.5,3.3333333333333335,6.5
1782,the+darjeeling+limited+2007,3.0,4.0,7.1
1783,the+dark+2006,3.0,3.5,5.6
1784,the+dark+knight+2008,4.163636363636364,4.157894736842105,8.3
1785,the+dark+knight+rises+2012,4.173913043478261,4.045454545454546,7.6
1786,the+day+a+pig+fell+into+the+well+1996,4.0,3.0,7.4
1787,the+day+the+earth+caught+fire+1961,4.0,3.0,7.3
1788,the+day+the+earth+stood+still+1951,4.037037037037037,3.9411764705882355,7.3
1789,the+dead+pool+1988,4.0,3.0,6.3
1790,the+dead+zone+1983,3.0,4.0,6.9
1791,the+death+of+mr.+lazarescu+2005,3.5,4.0,6.8
1792,the+debutantes+2003,4.0,3.0,4.3
1793,the+deer+hunter+1978,4.2,4.0,7.8
1794,the+defiant+ones+1958,4.0,5.0,6.9
1795,the+devil+and+daniel+johnston+2005,4.0,4.0,8.1
1796,the+devil+wears+prada+2006,3.3636363636363638,3.8,7.0
1797,the+devils+eye+1960,3.0,4.0,6.4
1798,the+diamond+arm+1968,4.0,3.0,7.9
1799,the+dinner+2013,4.0,3.3333333333333335,4.9
1800,the+dinner+game+1998,5.0,4.0,7.7
1801,the+dirty+dozen+1967,3.0,5.0,7.5
1802,the+disappearance+of+haruhi+suzumiya+2010,3.0,5.0,7.8
1803,the+dish+2000,2.0,4.0,6.6
1804,the+do-deca-pentathlon+2012,4.0,4.0,4.8
1805,the+dogs+of+war+1980,4.0,4.0,4.9
1806,the+dot+and+the+line+a+romance+in+lower+mathematics+1965,4.0,3.0,7.4
1807,the+double+hour+2009,4.0,4.0,6.3
1808,the+draughtsmans+contract+1982,3.0,3.0,6.9
1809,the+dreamers+2003,4.0,4.0,7.2
1810,the+dresser+1983,4.0,5.0,6.8
1811,the+driver+1978,4.5,4.0,7.1
1812,the+eagle+has+landed+1976,3.0,4.0,6.4
1813,the+edge+1997,4.0,4.0,6.8
1814,the+edge+of+heaven+2007,3.0,3.0,6.6
1815,the+education+of+mohammad+hussein+2012,4.0,3.0,7.0
1816,the+emperors+club+2002,4.0,3.5,6.9
1817,the+emperors+new+clothes+2001,3.0,3.0,6.9
1818,the+emperors+new+groove+2000,4.0,4.0,7.2
1819,the+end+of+evangelion+1997,3.5,5.0,8.1
1820,the+enemy+below+1957,4.0,4.0,7.2
1821,the+enigma+of+kaspar+hauser+1974,3.6666666666666665,4.0,7.5
1822,the+equalizer+2014,3.2857142857142856,3.4285714285714284,7.1
1823,the+executor+1981,4.0,3.0,6.0
1824,the+fall+2008,4.0,4.0,7.7
1825,the+far+country+1955,4.0,3.0,6.5
1826,the+fastest+gun+alive+1956,4.0,3.0,6.3
1827,the+fearless+freaks+2005,3.0,3.0,7.1
1828,the+fifth+element+1997,3.740740740740741,3.5714285714285716,7.3
1829,the+first+day+of+the+rest+of+your+life+2008,3.0,4.0,7.5
1830,the+five+venoms+1978,4.0,3.0,6.2
1831,the+flame+and+the+arrow+1950,3.5,3.0,6.4
1832,the+flight+before+christmas+2008,3.0,3.5,5.4
1833,the+flim-flam+man+1967,4.0,4.0,6.7
1834,the+fly+1958,5.0,3.0,6.9
1835,the+fog+1980,2.0,2.0,6.4
1836,the+fog+of+war+2003,4.0,4.0,7.6
1837,the+football+factory+2004,3.0,4.0,6.5
1838,the+forbidden+christ+1951,4.0,3.0,5.5
1839,the+forgotten+woman+2008,4.0,4.0,0.0
1840,the+fortune+cookie+1966,4.5,3.0,7.0
1841,the+fountain+2006,4.0,3.0,6.8
1842,the+four+musketeers+1974,4.0,3.0,6.4
1843,the+french+connection+1971,4.0,3.0,7.4
1844,the+frogmen+1951,4.0,4.0,5.1
1845,the+fugitive+1993,5.0,5.0,7.2
1846,the+gay+bed+and+breakfast+of+terror+2007,3.5,3.5,3.6
1847,the+geographer+drank+his+globe+away+2013,3.0,4.0,7.3
1848,the+getaway+1972,4.0,3.5,7.0
1849,the+giant+mechanical+man+2012,3.0,4.0,6.1
1850,the+girl+who+played+with+fire+2009,3.0,5.0,6.9
1851,the+go-getter+2007,4.0,4.0,6.5
1852,the+godfather+1972,4.163265306122449,4.3,8.5
1853,the+gods+must+be+crazy+1980,3.619047619047619,3.6666666666666665,7.1
1854,the+gold+rush+1925,4.5,4.0,7.7
1855,the+golden+child+1986,4.0,4.0,5.6
1856,the+golden+coach+1952,4.0,3.0,7.3
1857,the+good_+the+bad+and+the+ugly+1966,4.109090909090909,3.7777777777777777,8.1
1858,the+goonies+1985,3.769230769230769,3.8333333333333335,7.4
1859,the+gorgon+1964,3.0,3.0,6.4
1860,the+gospel+of+judas+2006,4.0,2.0,7.0
1861,the+grapes+of+wrath+1940,3.5,4.0,7.8
1862,the+great+beauty+2013,4.0,3.0,7.3
1863,the+great+debaters+2007,3.5454545454545454,3.727272727272727,6.9
1864,the+great+gatsby+2013,4.0,4.0,7.3
1865,the+great+los+angeles+earthquake+1990,4.0,3.0,6.8
1866,the+great+passage+2013,3.0,3.0,7.6
1867,the+great+raid+2005,3.0,3.0,6.8
1868,the+great+train+robbery+1903,3.0,4.0,7.1
1869,the+green+mile+1999,4.172413793103448,4.2,8.2
1870,the+green+years+1963,3.0,3.0,6.3
1871,the+grey+fox+1982,3.5,4.0,7.2
1872,the+gunfight+at+dodge+city+1959,4.0,4.0,4.3
1873,the+h-man+1958,4.0,3.0,6.3
1874,the+hairdressers+husband+1990,3.5,4.0,7.2
1875,the+heart+of+me+2002,2.0,3.0,7.7
1876,the+heiress+1949,4.0,4.5,7.7
1877,the+heirloom+2005,4.0,3.0,6.8
1878,the+help+2011,3.3333333333333335,3.0,7.9
1879,the+hidden+face+2011,4.0,5.0,7.3
1880,the+hobbit+an+unexpected+journey+2012,3.888888888888889,3.6363636363636362,7.0
1881,the+hobbit+the+battle+of+the+five+armies+2014,3.65,3.4,7.1
1882,the+hobbit+the+desolation+of+smaug+2013,3.6923076923076925,3.75,7.6
1883,the+hound+of+the+baskervilles+1939,3.5,4.0,7.3
1884,the+hound+of+the+baskervilles+2000,4.0,3.5,6.4
1885,the+house+i+live+in+2012,4.0,4.0,7.5
1886,the+house+on+sorority+row+1983,3.0,4.0,6.0
1887,the+howards+of+virginia+1940,3.0,3.5,4.5
1888,the+human+resources+manager+2011,4.0,4.0,7.2
1889,the+hunchback+of+notre+dame+1996,3.375,4.0,6.8
1890,the+hunger+games+mockingjay+-+part+1+2014,3.588235294117647,3.5,6.6
1891,the+hunt+2012,3.75,5.0,7.9
1892,the+i+inside+2004,3.0,5.0,5.8
1893,the+ides+of+march+2011,3.0,3.0,6.5
1894,the+illusionist+2010,3.5,3.0,7.2
1895,the+imitation+game+2014,4.051282051282051,3.85,8.0
1896,the+importance+of+being+earnest+1952,4.0,4.5,7.4
1897,the+incident+1990,4.0,2.5,4.8
1898,the+incredible+hulk+2008,3.7857142857142856,3.7142857142857144,6.1
1899,the+incredible+shrinking+man+1957,4.0,3.0,7.3
1900,the+incredibles+2004,3.9285714285714284,3.6363636363636362,7.4
1901,the+innocents+1961,3.0,5.0,7.5
1902,the+inspector+general+1949,3.6666666666666665,4.0,6.2
1903,the+interrupters+2011,4.0,4.0,5.7
1904,the+intouchables+2011,5.0,3.5,8.2
1905,the+invincible+iron+man+2007,4.0,4.0,5.5
1906,the+invisible+boy+2014,3.0,3.5,6.0
1907,the+isle+2000,3.0,4.0,6.9
1908,the+italian+connection+1972,4.0,3.0,7.1
1909,the+jane+austen+book+club+2007,3.3333333333333335,5.0,6.6
1910,the+jerk+theory+2009,5.0,3.0,5.2
1911,the+journey+1959,3.0,3.0,7.2
1912,the+journey+to+melonia+1989,3.5,3.0,6.8
1913,the+judge+2014,3.6666666666666665,3.0,7.2
1914,the+jungle+book+1967,4.214285714285714,4.6,7.1
1915,the+kautokeino+rebellion+2008,4.0,3.0,5.7
1916,the+killers+1946,4.0,4.0,7.6
1917,the+killing+1956,5.0,4.0,7.7
1918,the+killing+fields+1984,4.0,5.0,7.5
1919,the+killing+of+a+chinese+bookie+1976,5.0,4.5,7.1
1920,the+king+of+comedy+1982,4.5,4.0,7.6
1921,the+king+of+kong+2007,4.5,3.5,8.1
1922,the+kingdom+ii+1997,4.0,4.0,6.7
1923,the+kings+of+summer+2013,4.0,5.0,7.0
1924,the+kite+runner+2007,4.0,4.0,7.3
1925,the+lady+vanishes+1938,4.333333333333333,4.0,7.5
1926,the+land+before+time+iv+journey+through+the+mists+1996,3.0,4.0,5.8
1927,the+las+vegas+story+1952,4.0,4.0,4.6
1928,the+last+american+hero+1973,4.0,4.0,5.0
1929,the+last+command+1928,3.5,4.0,7.7
1930,the+last+godfather+2010,3.0,4.0,4.7
1931,the+last+metro+1980,3.5,4.0,7.2
1932,the+last+movie+1971,3.0,3.0,6.5
1933,the+last+of+the+unjust+2013,3.5,3.0,6.4
1934,the+last+ride+2012,3.0,3.0,5.9
1935,the+last+trapper+2004,3.0,3.0,6.9
1936,the+legend+i+1993,4.0,4.0,7.1
1937,the+legend+of+drunken+master+1994,3.0,5.0,7.2
1938,the+legend+of+leigh+bowery+2002,3.0,4.0,7.0
1939,the+lego+movie+2014,3.3333333333333335,3.5,7.5
1940,the+life+and+death+of+peter+sellers+2004,3.0,3.0,6.6
1941,the+life+and+times+of+hank+greenberg+2000,3.0,4.0,4.0
1942,the+life+of+jesus+1997,3.5,3.5,6.7
1943,the+line+king+the+al+hirschfeld+story+1996,4.0,5.0,0.0
1944,the+lineup+1958,5.0,3.0,6.9
1945,the+lion+king+1+2004,3.357142857142857,3.3333333333333335,6.3
1946,the+lion+king+1994,3.8125,3.923076923076923,8.0
1947,the+lion+king+2+simbas+pride+1998,3.1666666666666665,3.125,6.7
1948,the+little+girl+who+lives+down+the+lane+1976,4.0,3.5,7.0
1949,the+little+mermaid+1989,3.8461538461538463,3.25,7.2
1950,the+lives+of+others+2006,4.333333333333333,4.0,7.9
1951,the+living+daylights+1987,4.0,5.0,6.2
1952,the+living+dead+at+manchester+morgue+1974,4.0,4.0,6.3
1953,the+living+wake+2007,4.0,4.0,5.0
1954,the+long+goodbye+1973,4.0,4.0,7.3
1955,the+long+ride+home+2003,3.0,3.0,0.0
1956,the+long+walk+home+1990,4.0,4.0,6.4
1957,the+long+way+home+1997,3.0,3.0,0.0
1958,the+long_+hot+summer+1958,4.0,4.0,6.5
1959,the+longest+week+2014,5.0,3.0,5.0
1960,the+lookout+2007,2.5,4.0,6.6
1961,the+lorax+2012,3.1666666666666665,4.0,6.3
1962,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4.31,4.366666666666666,8.0
1963,the+lord+of+the+rings+the+return+of+the+king+2003,4.346153846153846,4.2575,8.1
1964,the+lord+of+the+rings+the+two+towers+2002,4.383333333333334,4.2718651211801895,8.0
1965,the+lords+of+discipline+1983,3.0,3.0,6.5
1966,the+lords+of+salem+2012,3.0,4.0,5.1
1967,the+lost+patrol+1934,3.0,4.0,5.9
1968,the+lost+weekend+1945,4.0,4.0,7.4
1969,the+love+punch+2013,2.0,3.0,5.7
1970,the+loved+ones+2009,5.0,4.5,6.6
1971,the+lovers+1958,4.0,3.0,6.5
1972,the+lunchbox+2013,4.0,4.0,7.3
1973,the+lusty+men+1952,5.0,4.0,6.3
1974,the+mad+adventures+of+rabbi+jacob+1973,3.5,3.0,7.1
1975,the+madness+of+king+george+1994,3.5,4.0,6.7
1976,the+magic+of+mlis+1997,3.0,3.0,7.5
1977,the+magician+1958,4.5,3.0,7.4
1978,the+maltese+falcon+1931,4.333333333333333,5.0,5.9
1979,the+man+1972,5.0,3.0,8.0
1980,the+man+from+earth+2007,3.0,4.0,7.7
1981,the+man+from+the+alamo+1953,4.0,4.0,6.4
1982,the+man+who+knew+too+much+1956,3.90625,3.5714285714285716,7.3
1983,the+man+who+sued+god+2001,3.5,2.0,6.1
1984,the+man+who+wasnt+there+2001,3.0,3.0,7.4
1985,the+manchurian+candidate+1962,4.0,4.0,7.7
1986,the+manchurian+candidate+2004,3.0,4.0,6.2
1987,the+marriage+of+maria+braun+1979,3.0,3.5,7.1
1988,the+married+woman+1964,4.0,3.0,7.1
1989,the+mask+you+live+in+2015,3.0,4.0,8.7
1990,the+match+factory+girl+1990,3.5,4.0,7.0
1991,the+match+king+1932,3.5,5.0,7.0
1992,the+matrix+1999,4.222222222222222,4.2,7.9
1993,the+matrix+revolutions+2003,3.142857142857143,4.5,6.4
1994,the+maze+runner+2014,3.4285714285714284,3.5,7.0
1995,the+meaning+of+life+1983,3.0,3.0,7.2
1996,the+mercenary+1968,3.5,3.0,7.5
1997,the+messengers+2+the+scarecrow+2009,3.0,3.0,5.1
1998,the+misfits+1961,4.0,4.0,6.8
1999,the+misfortunates+2009,4.0,4.0,7.3
2000,the+mother+2003,3.0,3.0,6.3
2001,the+motorcycle+diaries+2004,4.0,4.0,7.2
2002,the+mudlark+1950,4.0,4.0,6.0
2003,the+mummy+1999,3.625,3.3333333333333335,6.6
2004,the+mummys+shroud+1967,3.0,3.0,5.0
2005,the+muppet+movie+1979,4.0,3.6666666666666665,7.0
2006,the+muppets+2011,3.0,5.0,6.5
2007,the+nature+of+existence+2010,4.0,3.0,4.5
2008,the+new+land+1972,4.0,4.0,6.9
2009,the+next+three+days+2010,3.5,4.5,6.9
2010,the+night+of+the+hunter+1955,5.0,4.0,7.9
2011,the+ninth+gate+1999,4.0,3.0,6.3
2012,the+nomi+song+2004,3.5,4.0,6.7
2013,the+notorious+bettie+page+2005,3.5,4.0,6.6
2014,the+numbers+station+2013,4.0,3.0,5.3
2015,the+nuns+story+1959,3.0,5.0,7.4
2016,the+oblong+box+1969,4.0,3.0,5.6
2017,the+odd+couple+1968,4.5,3.3333333333333335,7.5
2018,the+odessa+file+1974,4.0,4.0,6.7
2019,the+one+i+love+2014,5.0,5.0,6.8
2020,the+orphanage+2007,5.0,4.0,7.1
2021,the+outlaw+josey+wales+1976,5.0,4.0,7.4
2022,the+outsiders+1983,4.0,3.0,6.9
2023,the+overnighters+2014,3.0,4.0,7.3
2024,the+pajama+game+1957,4.0,3.0,6.3
2025,the+paleface+1948,4.0,3.0,6.0
2026,the+palm+beach+story+1942,3.0,4.0,7.3
2027,the+paper+chase+1973,4.0,3.0,6.7
2028,the+pearl+1947,4.0,3.0,8.3
2029,the+perils+of+pauline+1947,3.0,3.0,8.0
2030,the+philadelphia+story+1940,4.0,4.5,7.7
2031,the+pianist+2002,4.142857142857143,3.0,8.1
2032,the+piano+1993,5.0,3.5,7.1
2033,the+pink+panther+2006,2.0,3.0,5.6
2034,the+pirate+bay+away+from+keyboard+2013,4.5,4.0,7.0
2035,the+pixar+story+2007,3.5,4.0,7.7
2036,the+place+promised+in+our+early+days+2004,3.0,3.5,6.9
2037,the+plot+against+harry+1989,4.0,3.0,5.0
2038,the+prince+and+the+pauper+1990,4.0,4.0,6.7
2039,the+princess+and+the+frog+2009,3.176470588235294,3.8333333333333335,6.7
2040,the+princess+and+the+goblin+1992,3.0,3.0,5.0
2041,the+princess+diaries+2+royal+engagement+2004,3.6666666666666665,3.5,6.0
2042,the+princess+diaries+2001,3.6,3.0,6.5
2043,the+princess+of+montpensier+2010,5.0,3.0,6.4
