time,userid,movieid,rating
2023-11-29 20:26:26,252113,sweet+dreams+1985,3
2023-11-29 20:26:26,386763,paris+2008,3
2023-11-29 20:26:26,576654,i_+robot+2004,3
2023-11-29 20:26:26,699660,mulan+1998,2
2023-11-29 20:26:26,185699,the+hanging+tree+1959,4
2023-11-29 20:26:27,790298,beetlejuice+1988,4
2023-11-29 20:26:27,671240,go+for+broke+1951,5
2023-11-29 20:26:27,200878,an+unlikely+weapon+2009,3
2023-11-29 20:26:27,312670,a+hatful+of+rain+1957,4
2023-11-29 20:26:27,733972,the+line+king+the+al+hirschfeld+story+1996,5
2023-11-29 20:26:27,718318,a+further+gesture+1997,3
2023-11-29 20:26:28,437857,the+dark+knight+rises+2012,3
2023-11-29 20:26:28,3143,antboy+2013,4
2023-11-29 20:26:28,663703,calvary+2014,3
2023-11-29 20:26:28,137724,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:28,371207,lars+and+the+real+girl+2007,4
2023-11-29 20:26:28,173795,the+eagle+has+landed+1976,4
2023-11-29 20:26:29,549442,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:29,447731,everly+2015,4
2023-11-29 20:26:30,9663,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:30,509524,the+dish+2000,4
2023-11-29 20:26:30,464168,seven+samurai+1954,4
2023-11-29 20:26:30,37645,the+loved+ones+2009,5
2023-11-29 20:26:30,106403,a+cry+in+the+wild+1990,3
2023-11-29 20:26:30,652059,the+secret+world+of+arrietty+2010,3
2023-11-29 20:26:30,477487,aladdin+1992,3
2023-11-29 20:26:30,604300,crisis+1950,3
2023-11-29 20:26:31,82919,the+haunted+house+1982,3
2023-11-29 20:26:31,740610,on+guard+1997,5
2023-11-29 20:26:31,219399,it+follows+2015,4
2023-11-29 20:26:31,550043,the+terminator+1984,4
2023-11-29 20:26:31,665401,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:31,221689,the+legend+i+1993,4
2023-11-29 20:26:32,175592,goon+2012,3
2023-11-29 20:26:32,597300,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:26:32,554600,the+do-deca-pentathlon+2012,4
2023-11-29 20:26:32,162567,pulp+fiction+1994,4
2023-11-29 20:26:32,305262,milius+2013,3
2023-11-29 20:26:32,368050,monte+carlo+1930,3
2023-11-29 20:26:32,366012,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:26:32,344438,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:32,224614,ice+age+continental+drift+2012,3
2023-11-29 20:26:33,525933,gridiron+gang+2006,4
2023-11-29 20:26:33,116119,whisky+2004,4
2023-11-29 20:26:33,553570,pulp+fiction+1994,5
2023-11-29 20:26:33,496665,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:33,627107,the+window+1949,5
2023-11-29 20:26:33,728114,dragon+ball+z+the+tree+of+might+1990,4
2023-11-29 20:26:33,606169,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:34,288085,john+waters+this+filthy+world+2006,4
2023-11-29 20:26:34,727505,raiders+of+the+lost+ark+1981,4
2023-11-29 20:26:34,141536,the+matrix+1999,4
2023-11-29 20:26:34,106533,field+of+dreams+1989,4
2023-11-29 20:26:34,328306,the+shining+1980,4
2023-11-29 20:26:34,621776,applause+1930,4
2023-11-29 20:26:34,99302,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:26:34,481834,fury+2014,4
2023-11-29 20:26:34,3714,seven+samurai+1954,4
2023-11-29 20:26:34,453491,star+wars+1977,3
2023-11-29 20:26:34,283891,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:34,809728,monty+python+and+the+holy+grail+1975,4
2023-11-29 20:26:35,81100,where+the+buffalo+roam+1980,4
2023-11-29 20:26:35,540218,boyfriends+and+girlfriends+1987,4
2023-11-29 20:26:35,520553,inception+2010,4
2023-11-29 20:26:35,105294,johnny+angel+1945,4
2023-11-29 20:26:35,576559,the+art+of+the+steal+2013,5
2023-11-29 20:26:35,350099,the+shawshank+redemption+1994,4
2023-11-29 20:26:35,680457,the+king+of+kong+2007,4
2023-11-29 20:26:36,96460,the+7th+voyage+of+sinbad+1958,3
2023-11-29 20:26:36,708846,tales+of+ordinary+madness+1981,3
2023-11-29 20:26:36,113409,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:36,172463,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:26:36,345950,first+blood+1982,3
2023-11-29 20:26:36,81191,the+village+2004,4
2023-11-29 20:26:36,177238,blue+thunder+1983,3
2023-11-29 20:26:36,573321,the+brave+little+toaster+1987,4
2023-11-29 20:26:37,240032,that+certain+woman+1937,3
2023-11-29 20:26:37,118367,despicable+me+2010,4
2023-11-29 20:26:37,569033,how+to+succeed+in+business+without+really+trying+1967,4
2023-11-29 20:26:37,66758,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:26:37,79336,walle+2008,4
2023-11-29 20:26:37,505781,baran+2001,3
2023-11-29 20:26:37,573333,jeanne+dielman_+23_+quai+du+commerce+1080+bruxelles+1975,4
2023-11-29 20:26:38,388284,forklift+driver+klaus+the+first+day+on+the+job+2001,3
2023-11-29 20:26:38,208545,an+angel+at+my+table+1990,5
2023-11-29 20:26:38,209239,the+boy+in+the+striped+pyjamas+2008,5
2023-11-29 20:26:38,391684,october+ten+days+that+shook+the+world+1928,4
2023-11-29 20:26:38,233126,monsters_+inc.+2001,4
2023-11-29 20:26:38,742278,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:38,302913,buck+and+the+preacher+1972,4
2023-11-29 20:26:39,338239,the+prodigal+son+1981,4
2023-11-29 20:26:39,410223,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:39,489957,tideland+2005,3
2023-11-29 20:26:39,469455,armored+car+robbery+1950,3
2023-11-29 20:26:39,511193,pulp+fiction+1994,4
2023-11-29 20:26:40,513966,searching+for+sugar+man+2012,4
2023-11-29 20:26:40,93971,dead+silence+1997,4
2023-11-29 20:26:40,690666,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:26:40,515177,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:40,453555,pulp+fiction+1994,4
2023-11-29 20:26:40,407450,interstellar+2014,4
2023-11-29 20:26:40,15084,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:26:41,535146,whiplash+2014,4
2023-11-29 20:26:41,318308,e.t.+the+extra-terrestrial+1982,4
2023-11-29 20:26:41,761634,scooby-doo+wrestlemania+mystery+2014,3
2023-11-29 20:26:41,227632,something+in+the+wind+1947,4
2023-11-29 20:26:41,474172,billy+liar+1963,4
2023-11-29 20:26:41,353551,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:26:41,228535,toy+story+3+2010,4
2023-11-29 20:26:42,667725,too+many+cooks+2014,4
2023-11-29 20:26:42,362404,interstellar+2014,4
2023-11-29 20:26:42,66872,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
2023-11-29 20:26:42,347263,no+mercy+1986,4
2023-11-29 20:26:42,520989,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:42,651918,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:26:43,650637,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:26:43,649657,the+spanish+prisoner+1997,4
2023-11-29 20:26:43,293510,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:43,625559,spirited+away+2001,5
2023-11-29 20:26:43,464343,interstellar+2014,4
2023-11-29 20:26:43,547282,sandra+1965,4
2023-11-29 20:26:43,732485,children+of+the+revolution+1996,3
2023-11-29 20:26:43,327667,the+silent+partner+1978,4
2023-11-29 20:26:43,672591,okie+noodling+2001,4
2023-11-29 20:26:43,50697,nobody+loves+me+1994,4
2023-11-29 20:26:43,243571,interstellar+2014,5
2023-11-29 20:26:44,349579,the+frogmen+1951,4
2023-11-29 20:26:44,694620,when+marnie+was+there+2014,3
2023-11-29 20:26:44,627860,trash+2014,3
2023-11-29 20:26:44,70950,the+night+of+the+hunter+1955,4
2023-11-29 20:26:44,11002,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:44,640865,icarus+2010,4
2023-11-29 20:26:44,171773,ghajini+2008,4
2023-11-29 20:26:44,733844,operation+ganymed+1977,4
2023-11-29 20:26:45,307693,the+wrong+trousers+1993,4
2023-11-29 20:26:45,463759,the+amazing+spider-man+2+2014,4
2023-11-29 20:26:45,189540,scandal+1950,3
2023-11-29 20:26:45,13035,twelve+2010,4
2023-11-29 20:26:45,144401,true+lies+1994,3
2023-11-29 20:26:45,717687,man+at+bath+2010,2
2023-11-29 20:26:45,108551,the+hobbit+the+desolation+of+smaug+2013,3
2023-11-29 20:26:45,342978,pajczarki+,3
2023-11-29 20:26:46,117503,pulp+fiction+1994,5
2023-11-29 20:26:46,403307,yellowbeard+1983,3
2023-11-29 20:26:46,174814,comet+2014,4
2023-11-29 20:26:46,158951,the+spousals+of+god+1999,3
2023-11-29 20:26:46,435760,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:46,350129,pulp+fiction+1994,3
2023-11-29 20:26:46,537967,taste+of+cherry+1997,3
2023-11-29 20:26:47,168377,los+flamencos+2013,3
2023-11-29 20:26:47,152122,how+to+train+your+dragon+2010,4
2023-11-29 20:26:47,788867,pulp+fiction+1994,5
2023-11-29 20:26:47,624995,sherlock+holmes+2009,5
2023-11-29 20:26:47,360818,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:26:47,348803,its+all+true+1993,3
2023-11-29 20:26:47,664700,interstellar+2014,4
2023-11-29 20:26:48,384274,my+neighbor+totoro+1988,4
2023-11-29 20:26:48,705572,one+hundred+and+one+dalmatians+1961,3
2023-11-29 20:26:48,39663,the+broken+circle+breakdown+2012,5
2023-11-29 20:26:48,174152,the+kings+of+summer+2013,5
2023-11-29 20:26:48,206247,the+amazing+spider-man+2+2014,1
2023-11-29 20:26:48,532025,the+poker+club+2008,5
2023-11-29 20:26:49,512475,the+matrix+1999,3
2023-11-29 20:26:49,408659,gentlemen+prefer+blondes+1953,5
2023-11-29 20:26:49,264392,up+2009,4
2023-11-29 20:26:49,100350,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:26:49,227452,my+neighbor+totoro+1988,5
2023-11-29 20:26:49,599243,running+scared+1986,3
2023-11-29 20:26:49,643923,garage+sale+mystery+2013,4
2023-11-29 20:26:49,764565,the+times+of+harvey+milk+1984,4
2023-11-29 20:26:49,263717,pulp+fiction+1994,5
2023-11-29 20:26:49,696483,nausica+of+the+valley+of+the+wind+1984,5
2023-11-29 20:26:49,449166,an+american+tail+the+mystery+of+the+night+monster+1999,3
2023-11-29 20:26:50,69319,the+mask+1994,3
2023-11-29 20:26:50,126154,pulp+fiction+1994,5
2023-11-29 20:26:50,804593,the+riddle+of+the+sands+1979,3
2023-11-29 20:26:50,352970,pulp+fiction+1994,5
2023-11-29 20:26:50,703956,a+grand+day+out+1990,3
2023-11-29 20:26:50,307844,our+fathers+2005,4
2023-11-29 20:26:50,751391,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:26:50,108354,romeo++juliet+2013,3
2023-11-29 20:26:50,687899,the+set-up+1949,4
2023-11-29 20:26:51,597904,the+aristocats+1970,4
2023-11-29 20:26:51,706416,r100+2013,3
2023-11-29 20:26:51,606197,princess+mononoke+1997,3
2023-11-29 20:26:51,769867,avatar+2009,4
2023-11-29 20:26:51,292643,triumph+of+the+spirit+1989,3
2023-11-29 20:26:51,14470,the+lovers+1958,3
2023-11-29 20:26:51,388422,last+night+2010,4
2023-11-29 20:26:52,426964,heart+of+midnight+1988,4
2023-11-29 20:26:52,463866,crack-up+1946,3
2023-11-29 20:26:52,302194,barrier+1966,5
2023-11-29 20:26:52,516191,pentimento+1979,3
2023-11-29 20:26:52,759015,something+borrowed+2011,3
2023-11-29 20:26:52,271119,pulp+fiction+1994,4
2023-11-29 20:26:52,509639,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:53,7240,the+perils+of+pauline+1947,3
2023-11-29 20:26:53,190803,stricken+2009,3
2023-11-29 20:26:53,636430,raiders+of+the+lost+ark+1981,3
2023-11-29 20:26:53,344137,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:53,463724,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:26:53,33007,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:54,507057,spirited+away+2001,4
2023-11-29 20:26:54,648451,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:54,233919,the+perfect+host+2010,4
2023-11-29 20:26:55,257179,fracture+2007,4
2023-11-29 20:26:55,54261,raiders+of+the+lost+ark+1981,3
2023-11-29 20:26:55,670627,la+balance+1982,3
2023-11-29 20:26:55,720429,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:55,682514,pulp+fiction+1994,5
2023-11-29 20:26:55,644212,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:26:55,321261,life+is+to+whistle+1998,3
2023-11-29 20:26:55,110650,jarhead+2+field+of+fire+2014,4
2023-11-29 20:26:55,739169,too+earlytoo+late+1982,3
2023-11-29 20:26:55,611995,american+mary+2012,4
2023-11-29 20:26:55,319602,shoppen+2007,4
2023-11-29 20:26:55,515418,conan+obrien+cant+stop+2011,4
2023-11-29 20:26:56,740418,the+hunger+games+mockingjay+-+part+1+2014,4
2023-11-29 20:26:56,212065,interstellar+2014,4
2023-11-29 20:26:56,166567,the+terminator+1984,4
2023-11-29 20:26:56,549784,mrs.+browns+boys+dmovie+2014,3
2023-11-29 20:26:56,160276,despicable+me+2010,3
2023-11-29 20:26:56,45765,star+wars+episode+i+-+the+phantom+menace+1999,4
2023-11-29 20:26:56,622372,the+brave+little+toaster+goes+to+mars+1998,3
2023-11-29 20:26:57,702397,basic+instinct+2+2006,3
2023-11-29 20:26:57,516843,pulp+fiction+1994,5
2023-11-29 20:26:57,805130,seven+samurai+1954,5
2023-11-29 20:26:57,347339,pulp+fiction+1994,5
2023-11-29 20:26:58,244511,welcome+to+the+south+2010,4
2023-11-29 20:26:58,723078,friday+the+13th+1980,2
2023-11-29 20:26:58,172632,the+cat+returns+2002,3
2023-11-29 20:26:58,790819,constantine+2005,5
2023-11-29 20:26:59,303236,end+of+watch+2012,3
2023-11-29 20:26:59,387178,without+a+clue+1988,4
2023-11-29 20:26:59,363816,silent+movie+1976,3
2023-11-29 20:26:59,288429,megamind+2010,4
2023-11-29 20:27:00,41504,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:00,90523,a+christmas+story+1983,5
2023-11-29 20:27:00,643563,dearest+relatives_+poisonous+relations+1992,3
2023-11-29 20:27:00,340108,megamind+2010,5
2023-11-29 20:27:00,106579,back+soon+2007,4
2023-11-29 20:27:00,178343,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:27:00,292368,the+pianist+2002,3
2023-11-29 20:27:00,118224,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:01,517177,bob+le+flambeur+1956,4
2023-11-29 20:27:01,470387,thesis+on+a+homicide+2013,4
2023-11-29 20:27:01,252714,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:01,540127,kidnapping_+caucasian+style+1967,4
2023-11-29 20:27:01,362700,pulp+fiction+1994,4
2023-11-29 20:27:01,721236,the+lion+king+1+2004,3
2023-11-29 20:27:01,158859,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:01,320612,independence+day+1996,5
2023-11-29 20:27:02,223739,trancers+3+deth+lives+1992,2
2023-11-29 20:27:02,643076,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:02,489508,pirates+of+the+caribbean+on+stranger+tides+2011,4
2023-11-29 20:27:02,275868,the+other+dream+team+2012,3
2023-11-29 20:27:02,400968,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:27:02,431737,pulp+fiction+1994,5
2023-11-29 20:27:02,177870,a+room+for+romeo+brass+1999,3
2023-11-29 20:27:02,140708,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:27:03,793061,a+conversation+with+gregory+peck+1999,3
2023-11-29 20:27:03,598698,pulp+fiction+1994,3
2023-11-29 20:27:03,157393,casablanca+1942,4
2023-11-29 20:27:03,443913,whiplash+2014,5
2023-11-29 20:27:04,580698,leon+the+professional+1994,4
2023-11-29 20:27:04,433158,pulp+fiction+1994,4
2023-11-29 20:27:04,469706,gladiator+2000,4
2023-11-29 20:27:04,686009,the+hobbit+an+unexpected+journey+2012,4
2023-11-29 20:27:04,373049,little+buddha+1993,3
2023-11-29 20:27:04,181718,vlad+the+impaler+the+true+life+of+dracula+1979,4
2023-11-29 20:27:04,513050,field+of+dreams+1989,4
2023-11-29 20:27:04,243870,good+evening_+mr.+wallenberg+1990,4
2023-11-29 20:27:04,545051,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:05,474592,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:05,531409,nick+carter_+master+detective+1939,4
2023-11-29 20:27:05,215566,flu+2013,5
2023-11-29 20:27:05,198627,alien+raiders+2008,2
2023-11-29 20:27:05,296702,summer+days+with+coo+2007,3
2023-11-29 20:27:05,16007,a+matter+of+life+and+death+1946,4
2023-11-29 20:27:05,796847,payback+1999,5
2023-11-29 20:27:06,361697,queen+christina+1933,4
2023-11-29 20:27:06,191849,inglourious+basterds+2009,4
2023-11-29 20:27:06,219951,the+aristocats+1970,3
2023-11-29 20:27:06,48556,the+devil+wears+prada+2006,4
2023-11-29 20:27:06,809377,the+loss+of+a+teardrop+diamond+2008,4
2023-11-29 20:27:06,235303,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:27:06,24917,kronks+new+groove+2005,3
2023-11-29 20:27:06,163192,the+incredible+mr.+limpet+1964,5
2023-11-29 20:27:07,779412,shadowlands+1993,3
2023-11-29 20:27:07,411570,merry+madagascar+2009,2
2023-11-29 20:27:07,543027,aladdin+1992,4
2023-11-29 20:27:07,265387,judy+moody+and+the+not+bummer+summer+2011,3
2023-11-29 20:27:07,178026,quai+des+orfvres+1947,4
2023-11-29 20:27:08,637359,out+of+the+blue+1980,4
2023-11-29 20:27:08,678566,snow+white+and+the+huntsman+2012,4
2023-11-29 20:27:08,278559,stormy+waters+1941,4
2023-11-29 20:27:08,252333,constantine+2005,3
2023-11-29 20:27:08,227668,akira+1988,4
2023-11-29 20:27:08,734544,casino+royale+2006,5
2023-11-29 20:27:08,566996,ice+age+dawn+of+the+dinosaurs+2009,4
2023-11-29 20:27:09,718739,the+sticky+fingers+of+time+1997,4
2023-11-29 20:27:09,679081,deceit+1992,3
2023-11-29 20:27:09,637252,morning+glory+2010,4
2023-11-29 20:27:09,524832,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:27:09,692668,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:27:09,172199,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:09,454575,my+neighbor+totoro+1988,4
2023-11-29 20:27:09,556396,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:27:10,228838,gun+crazy+1950,4
2023-11-29 20:27:10,557759,the+saimaa+gesture+1981,3
2023-11-29 20:27:10,232080,snowpiercer+2013,3
2023-11-29 20:27:10,474417,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:27:10,118016,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:10,137960,seven+samurai+1954,5
2023-11-29 20:27:10,614222,goodbye+bafana+2007,4
2023-11-29 20:27:10,137656,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:10,533237,dickson+greeting+1891,3
2023-11-29 20:27:10,643996,pulp+fiction+1994,4
2023-11-29 20:27:10,590596,fury+2014,3
2023-11-29 20:27:11,572363,interstellar+2014,5
2023-11-29 20:27:11,188285,the+loft+2014,4
2023-11-29 20:27:11,803822,kinyarwanda+2011,5
2023-11-29 20:27:11,427760,funny+face+1957,4
2023-11-29 20:27:11,232936,the+spongebob+movie+sponge+out+of+water+2015,3
2023-11-29 20:27:11,479776,tracers+2015,3
2023-11-29 20:27:11,191031,the+quince+tree+sun+1992,5
2023-11-29 20:27:11,81016,beauty+and+the+beast+1991,4
2023-11-29 20:27:12,383210,stagecoach+1939,4
2023-11-29 20:27:12,361655,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:27:12,689406,shenandoah+2012,4
2023-11-29 20:27:12,507962,the+dark+knight+rises+2012,4
2023-11-29 20:27:12,504689,willy+wonka++the+chocolate+factory+1971,5
2023-11-29 20:27:13,679082,an+education+2009,5
2023-11-29 20:27:13,806331,the+adventures+of+priscilla_+queen+of+the+desert+1994,4
2023-11-29 20:27:13,375148,the+good_+the+bad+and+the+ugly+1966,4
2023-11-29 20:27:13,519327,pulp+fiction+1994,3
2023-11-29 20:27:13,499463,a+cock+and+bull+story+2005,3
2023-11-29 20:27:14,21182,umberto+d.+1952,4
2023-11-29 20:27:14,324848,interstellar+2014,5
2023-11-29 20:27:14,48489,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:27:14,514058,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:27:14,780306,the+american+president+1995,4
2023-11-29 20:27:14,524671,the+dark+knight+rises+2012,5
2023-11-29 20:27:14,625529,the+entity+1982,4
2023-11-29 20:27:14,463256,the+sword+in+the+stone+1963,4
2023-11-29 20:27:14,11845,love+happens+2009,3
2023-11-29 20:27:14,388038,master+and+commander+the+far+side+of+the+world+2003,4
2023-11-29 20:27:14,774445,nukes+in+space+1999,4
2023-11-29 20:27:15,161507,vivre+sa+vie+1962,4
2023-11-29 20:27:15,568883,2-headed+shark+attack+2012,4
2023-11-29 20:27:15,215499,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:15,630042,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:15,241997,pulp+fiction+1994,5
2023-11-29 20:27:15,591878,happiness+never+comes+alone+2012,5
2023-11-29 20:27:15,4606,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:27:15,666263,the+haunting+of+helena+2013,3
2023-11-29 20:27:15,624132,w.r.+-+mysteries+of+the+organism+1971,4
2023-11-29 20:27:16,422765,airplane+1980,4
2023-11-29 20:27:16,503890,against+the+current+2009,3
2023-11-29 20:27:16,271819,geronimo+an+american+legend+1993,4
2023-11-29 20:27:16,327525,maleficent+2014,3
2023-11-29 20:27:16,62459,the+matrix+1999,4
2023-11-29 20:27:16,692872,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:16,65483,shrek+2001,4
2023-11-29 20:27:17,116943,philadelphia+1993,4
2023-11-29 20:27:17,299882,winnie+the+pooh+2011,4
2023-11-29 20:27:17,115499,hedwig+and+the+angry+inch+2001,5
2023-11-29 20:27:17,409318,the+fighting+prince+of+donegal+1966,3
2023-11-29 20:27:17,771053,einer+wie+bruno+2012,2
2023-11-29 20:27:17,760191,the+good_+the+bad+and+the+ugly+1966,4
2023-11-29 20:27:17,148937,anne+frank+remembered+1995,5
2023-11-29 20:27:18,593123,the+day+the+earth+stood+still+1951,4
2023-11-29 20:27:18,430421,i_+robot+2004,5
2023-11-29 20:27:18,359084,farewell_+my+queen+2012,4
2023-11-29 20:27:18,639357,interstellar+2014,4
2023-11-29 20:27:18,727382,skylark+1941,3
2023-11-29 20:27:18,582021,dark+star+1974,4
2023-11-29 20:27:19,599743,whiplash+2014,4
2023-11-29 20:27:19,493432,megamind+2010,4
2023-11-29 20:27:19,628005,weird+woman+1944,5
2023-11-29 20:27:19,83215,forgetting+sarah+marshall+2008,4
2023-11-29 20:27:19,224789,in+the+valley+of+elah+2007,4
2023-11-29 20:27:19,127732,the+loss+of+a+teardrop+diamond+2008,3
2023-11-29 20:27:19,103945,the+dreamers+2003,4
2023-11-29 20:27:19,448651,pulp+fiction+1994,4
2023-11-29 20:27:19,589495,interstellar+2014,4
2023-11-29 20:27:20,32173,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:27:20,155071,sons+of+perdition+2010,4
2023-11-29 20:27:20,342698,the+violin+2005,5
2023-11-29 20:27:20,357342,the+voice+of+the+moon+1990,4
2023-11-29 20:27:20,84927,experimenter+2015,4
2023-11-29 20:27:20,601372,ginger+snaps+2+unleashed+2004,4
2023-11-29 20:27:20,743992,harry+potter+and+the+philosophers+stone+2001,3
2023-11-29 20:27:20,250832,at+any+price+2012,3
2023-11-29 20:27:20,464645,fletch+1985,3
2023-11-29 20:27:20,431427,dragon+hunter+2008,3
2023-11-29 20:27:20,632202,iron+man+3+2013,4
2023-11-29 20:27:20,165333,formosa+betrayed+2010,4
2023-11-29 20:27:21,112155,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:27:21,627502,the+fiendish+plot+of+dr.+fu+manchu+1980,4
2023-11-29 20:27:21,401401,a+tale+of+two+sisters+2003,4
2023-11-29 20:27:21,447360,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:27:21,719870,cloudy+with+a+chance+of+meatballs+2+2013,3
2023-11-29 20:27:21,293041,pulp+fiction+1994,5
2023-11-29 20:27:22,695166,a+taxing+woman+1987,4
2023-11-29 20:27:22,746184,irina+palm+2007,3
2023-11-29 20:27:22,154072,seven+samurai+1954,4
2023-11-29 20:27:22,309903,levity+2003,3
2023-11-29 20:27:22,530541,fingers+at+the+window+1942,3
2023-11-29 20:27:22,755634,jerusalem+countdown+2011,3
2023-11-29 20:27:22,767119,humanity+and+paper+balloons+1937,5
2023-11-29 20:27:22,373377,shark+tale+2004,4
2023-11-29 20:27:22,709537,how+to+train+your+dragon+2010,3
2023-11-29 20:27:23,374252,the+adventures+of+baron+munchausen+1988,3
2023-11-29 20:27:23,349241,memories+of+murder+2003,4
2023-11-29 20:27:23,237982,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:23,472578,despicable+me+2+2013,4
2023-11-29 20:27:23,283468,whiplash+2014,5
2023-11-29 20:27:23,96662,sleeping+beauty+1959,4
2023-11-29 20:27:23,504357,seven+up+1964,4
2023-11-29 20:27:23,805268,sassy+pants+2012,3
2023-11-29 20:27:23,446354,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:24,699937,the+incredibles+2004,4
2023-11-29 20:27:24,45817,the+way+of+the+dragon+1972,4
2023-11-29 20:27:24,112637,lemming+2005,4
2023-11-29 20:27:24,268087,alice+in+wonderland+2010,3
2023-11-29 20:27:24,420184,the+driver+1978,4
2023-11-29 20:27:24,313860,the+dark+knight+2008,5
2023-11-29 20:27:24,356231,goodfellas+1990,4
2023-11-29 20:27:25,153684,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:27:25,775697,young++beautiful+2013,4
2023-11-29 20:27:25,13831,someones+watching+me+1978,4
2023-11-29 20:27:25,766849,harry+potter+and+the+order+of+the+phoenix+2007,4
2023-11-29 20:27:25,385175,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:27:25,90772,lolitas+club+2007,3
2023-11-29 20:27:25,168846,shane+1953,4
2023-11-29 20:27:26,145291,pulp+fiction+1994,4
2023-11-29 20:27:26,712539,saving+private+ryan+1998,5
2023-11-29 20:27:26,93024,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:27:26,611348,the+koumiko+mystery+1965,5
