userid,movieid,minute
190153,heathers+1988,76
10696,the+goonies+1985,85
59196,aladdin+1992,64
218314,in+the+realms+of+the+unreal+2004,64
16840,alien+nation+1988,55
67976,pool+of+london+1951,27
60035,all+is+forgiven+2007,93
319981,a+tale+of+two+sisters+2003,113
9134,shutter+island+2010,94
223295,the+man+who+knew+too+much+1956,63
158660,mystic+river+2003,70
135323,tommy+1975,41
228311,harry+potter+and+the+goblet+of+fire+2005,21
297043,kingsman+the+secret+service+2015,121
300577,the+dark+knight+rises+2012,162
267638,negative+happy+chain+saw+edge+2008,75
247821,howards+end+1992,66
110442,fight+club+1999,65
47361,the+act+of+killing+2012,30
302959,walle+2008,86
188189,funny+girl+1968,126
154241,police+story+1985,54
250489,star+wars+1977,73
274825,the+red+violin+1998,19
255048,la+belle+noiseuse+1991,181
165162,a+better+tomorrow+1986,6
36359,birdy+1984,37
188585,the+shawshank+redemption+1994,40
79650,enchanted+april+1991,59
278504,pulp+fiction+1994,100
194647,from+russia+with+love+1963,114
335996,howls+moving+castle+2004,59
285176,harry+potter+and+the+deathly+hallows+part+2+2011,34
334643,reality+2012,31
5774,the+gods+must+be+crazy+1980,45
295198,se7en+1995,33
148754,red+canyon+2008,85
198884,born+to+race+2011,90
208815,the+class+2007,88
216737,about+last+night...+1986,44
309768,guest+from+the+future+1984,153
256323,gone+girl+2014,91
226412,pirates+of+the+caribbean+dead+mans+chest+2006,38
29115,despicable+me+2+2013,46
196844,spirited+away+2001,67
322864,harry+potter+and+the+deathly+hallows+part+2+2011,71
103517,the+dark+knight+rises+2012,75
12171,as+far+as+my+feet+will+carry+me+2001,13
184310,ice+age+dawn+of+the+dinosaurs+2009,64
252576,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,151
50223,american+history+x+1998,78
125702,the+wicker+man+1973,71
43190,ponyo+2008,29
84383,drunken+angel+1948,23
186396,inception+2010,13
270841,ballet+shoes+2008,53
69982,sexmission+1984,50
152402,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,49
238903,se7en+1995,107
98021,the+history+of+future+folk+2012,86
352042,the+shawshank+redemption+1994,30
187789,the+hunger+games+mockingjay+-+part+1+2014,12
6577,harry+potter+and+the+deathly+hallows+part+2+2011,21
31561,monty+python+and+the+holy+grail+1975,46
143569,guardians+of+the+galaxy+2014,69
21073,number+seventeen+1932,45
37739,se7en+1995,108
28930,kind+hearts+and+coronets+1949,44
16871,symmetry+2003,48
337030,i+am+love+2009,29
137889,mr.+nobody+2009,56
344208,greenfingers+2001,84
30531,mothra+vs.+godzilla+1964,60
57287,gas_+inspector+palmu+1961,70
23781,bachelor+party+vegas+2006,75
240688,from+the+earth+to+the+moon+1998,119
12275,tunnel+rats+2008,43
225125,the+bravados+1958,55
222389,where+love+has+gone+1964,75
160737,noise+2008,51
130374,kill+bill+vol.+1+2003,18
127625,dumbo+1941,37
31277,airplane+1980,87
327687,whiplash+2014,41
257546,the+curious+case+of+benjamin+button+2008,55
31743,running+on+empty+1988,65
1774,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,66
123064,chappie+2015,22
143944,after+life+1998,71
259182,world+war+ii+when+lions+roared+1994,18
258382,dead+presidents+1995,45
213918,edge+of+tomorrow+2014,37
34782,death+at+a+funeral+2007,67
44134,men+in+black+1997,16
207901,halloween+is+grinch+night+1977,13
59660,outrage+beyond+2012,14
270731,my+neighbor+totoro+1988,80
81645,ricky+2009,64
294242,i_+robot+2004,51
127452,stations+of+the+cross+2014,52
342543,birdman+of+alcatraz+1962,69
18107,harry+potter+and+the+deathly+hallows+part+1+2010,13
18589,the+secret+world+of+arrietty+2010,54
299767,deliver+us+from+evil+2014,64
56434,habana+blues+2005,97
303054,hukkle+2002,22
65682,in+america+2003,10
163039,shutter+island+2010,3
227433,get+him+to+the+greek+2010,94
2841,bhutto+2010,25
19104,big+hero+6+2014,30
135456,sunshine+state+2002,68
49782,fantomas+vs.+scotland+yard+1967,7
279072,white+heat+1949,80
242672,bambi+1942,20
274895,the+shawshank+redemption+1994,66
100226,long+weekend+1978,77
288181,apollo+13+1995,105
96232,die+hard+1988,18
127754,the+garden+of+the+finzi-continis+1970,27
104288,a+serious+man+2009,75
335528,the+wild+party+1975,12
151643,kamchatka+2002,6
163253,true+lies+1994,5
301975,zipper+2015,11
298567,coraline+2009,11
46806,funny+ha+ha+2002,3
5884,harry+potter+and+the+half-blood+prince+2009,18
46755,zu+warriors+from+the+magic+mountain+1983,12
99843,salaam+bombay+1988,47
12564,the+gold+rush+1925,0
258379,singapore+sling+1990,0
87997,forever+2006,18
82831,an+american+girl+mckenna+shoots+for+the+stars+2012,18
248195,purgatory+1999,60
289480,harry+potter+and+the+chamber+of+secrets+2002,137
171575,from+russia+with+love+1963,7
217440,20+feet+from+stardom+2013,9
257591,my+kidnapper+2010,8
130637,the+shawshank+redemption+1994,107
147093,southern+comfort+1981,37
56975,man-thing+2005,44
172987,frost+bite+2006,11
82487,help+1965,2
121484,forbidden+games+1952,42
276041,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,10
315668,the+missing+person+2009,63
122774,erased+2012,3
282313,the+best+of+youth+2003,115
260271,the+godfather+1972,64
200332,a+blueprint+for+murder+1953,44
113064,dim+sum+a+little+bit+of+heart+1985,68
332257,attack+of+the+50+ft.+woman+1993,8
333731,picture+bride+1995,13
325829,the+spanish+prisoner+1997,103
152094,seabiscuit+2003,40
348094,nelly+and+monsieur+arnaud+1996,33
259219,bull+durham+1988,100
17221,love+in+the+time+of+hysteria+1991,21
62898,inception+2010,131
104585,the+reluctant+fundamentalist+2013,124
160251,the+dark+knight+rises+2012,135
217783,gattaca+1997,4
169376,service+2008,23
1759,fill+the+void+2012,73
38405,regeneration+1997,53
69501,the+godfather+1972,104
46635,the+terrorizers+1986,35
171277,king+of+kings+1961,64
99134,fight+club+1999,79
125635,stonehearst+asylum+2014,36
263578,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,27
150480,avatar+2009,116
85575,murder+on+a+honeymoon+1935,30
317439,original+sin+2001,8
108608,kingsman+the+secret+service+2015,83
234141,feast+2005,16
285273,surfwise+2007,17
240587,for+ellen+2012,12
224662,close+encounters+of+the+third+kind+1977,37
287926,initial+d+2005,48
70407,shutter+island+2010,20
76817,the+hobbit+the+desolation+of+smaug+2013,13
144594,abba+-+the+movie+1977,0
341771,the+soviet+story+2008,50
11175,the+best+of+youth+2003,163
72974,days+of+wine+and+roses+1962,47
293278,the+tall+man+2012,92
56254,sexy+beast+2000,73
11326,serenity+2005,103
181661,the+pawnbroker+1965,10
220564,how+to+steal+a+million+1966,80
180800,eastern+promises+2007,72
334047,jazz+2001,1069
16182,the+godless+girl+1929,44
143381,the+green+mile+1999,63
275691,thunderbolt+1995,104
348244,interstellar+2014,113
329129,1900+1976,17
144540,jazz+2001,782
249817,the+shawshank+redemption+1994,78
124822,dr.+no+1962,55
332895,the+good_+the+bad+and+the+ugly+1966,52
151815,pirates+of+the+caribbean+dead+mans+chest+2006,46
115324,toy+story+3+2010,91
211900,men+in+black+1997,96
195863,2046+2004,126
61655,the+sand+pebbles+1966,170
13999,the+magic+of+belle+isle+2012,81
178722,the+grass+harp+1995,99
300631,daydream+nation+2010,77
74012,the+avengers+2012,88
144484,pulp+fiction+1994,94
338319,whisper+of+the+heart+1995,69
240582,iron+man+2+2010,97
115343,spirit+stallion+of+the+cimarron+2002,3
62557,the+hound+of+the+baskervilles+2002,77
161075,shiner+2000,47
159718,the+lord+of+the+rings+the+two+towers+2002,175
53325,from+time+to+time+2009,51
60282,megamind+2010,52
329116,the+godfather+1972,5
147510,the+dark+knight+rises+2012,41
177774,a+cock+and+bull+story+2005,50
325168,far+from+heaven+2002,62
326084,gattaca+1997,30
339265,the+man+who+knew+too+much+1956,24
53637,i+am+von+hfler+variation+on+werther+2008,4
116958,harry+potter+and+the+goblet+of+fire+2005,20
141771,the+hobbit+the+desolation+of+smaug+2013,137
214876,urusei+yatsura+2+beautiful+dreamer+1984,73
133101,all+the+presidents+men+1976,90
214248,a+mighty+wind+2003,69
315683,before+midnight+2013,35
179999,the+pebble+and+the+penguin+1995,11
249988,invincible+2006,8
186005,living+will...+2011,41
331497,stray+dog+1949,32
198103,city+of+ember+2008,11
287937,hovering+over+the+water+1986,16
228261,the+shawshank+redemption+1994,59
129519,the+internecine+project+1974,35
10732,zatichi+the+outlaw+1967,86
341588,monsters_+inc.+2001,47
12283,3+a.m.+2001,54
82248,harvard+beats+yale+29-29+2008,27
38671,102+minutes+that+changed+america+2008,87
155592,tea+for+two+1950,59
89699,harry+potter+and+the+prisoner+of+azkaban+2004,60
105404,raiders+of+the+lost+ark+1981,45
42700,the+green+mile+1999,173
297331,ip+man+2008,66
262194,harry+potter+and+the+deathly+hallows+part+1+2010,120
192272,castle+in+the+sky+1986,72
81386,the+man+who+shot+liberty+valance+1962,108
218258,titanic+1997,162
313382,dark+water+2005,34
140847,the+steam+experiment+2009,55
251352,the+matrix+revolutions+2003,33
228195,the+beaver+2011,91
281575,the+immature+2011,101
264955,go+for+it+1983,98
251684,clo+from+5+to+7+1962,31
316428,seven+samurai+1954,71
263565,the+lives+of+a+bengal+lancer+1935,22
350766,barfi+2012,146
68365,ice+cold+in+alex+1958,82
137186,pulp+fiction+1994,118
178061,my+night+at+mauds+1969,87
71947,the+dancer+2011,31
188653,the+shawshank+redemption+1994,132
340511,harry+potter+and+the+deathly+hallows+part+2+2011,100
193977,dallas+1950,19
321171,i+drink+your+blood+1970,10
94889,contraband+2012,2
55407,innocence+2000,40
126944,when+a+man+loves+a+woman+1994,105
232572,the+shawshank+redemption+1994,42
8055,one+hundred+and+one+dalmatians+1961,35
293162,interstellar+2014,126
121696,a+very+potter+musical+2009,125
298740,terminator+2+judgment+day+1991,126
2164,the+grand+maneuver+1955,105
328380,k-pax+2001,87
127804,the+tale+of+the+princess+kaguya+2013,8
64405,drawing+restraint+9+2005,90
105299,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,112
316440,thief+1981,61
137158,angels++demons+2009,23
278310,arsenic+and+old+lace+1944,37
27800,pulp+fiction+1994,151
47549,thirteen+2003,71
48723,cant+buy+me+love+1987,57
112583,howls+moving+castle+2004,51
348843,miracle+in+milan+1951,27
80569,a+bugs+life+1998,69
151409,monty+python+live+at+the+hollywood+bowl+1982,22
238683,la+belle+noiseuse+1991,186
184761,the+grandmaster+2013,30
28167,x-men+days+of+future+past+2014,79
31196,seven+sinners+1940,51
272411,backcountry+2015,58
104973,star+wars+episode+ii+-+attack+of+the+clones+2002,84
266715,between+your+legs+1999,107
59361,the+eel+1997,6
206706,pale+rider+1985,49
155576,comic+book+villains+2002,61
288759,hamlet+1948,91
145507,harry+potter+and+the+philosophers+stone+2001,115
263195,airplane+1980,40
179078,the+gold+rush+1925,49
117815,the+rules+of+the+game+1939,70
141152,harry+potter+and+the+chamber+of+secrets+2002,36
269437,night+across+the+street+2012,82
3620,last+night+2010,88
210325,man+of+iron+1981,13
280267,goodfellas+1990,68
352532,the+night+of+the+generals+1967,111
234250,the+purge+anarchy+2014,97
256251,killer+holiday+2013,80
39403,delicatessen+1991,82
118157,alice+2009,233
313043,a+grain+of+truth+2015,45
221085,shoah+1985,146
343391,close+encounters+of+the+third+kind+1977,62
56890,gladiator+2000,12
344742,true+lies+1994,53
25196,the+capture+of+bigfoot+1979,66
206187,enthiran+2010,20
25396,i_+robot+2004,35
60748,the+story+of+g.i.+joe+1945,83
283568,killing+kasztner+2008,83
335132,independence+day+1996,98
232227,men+in+black+1997,92
179120,shooting+dogs+2006,45
167602,h.m.s.+defiant+1962,38
13501,project+a+1983,59
216184,salaam+bombay+1988,52
282376,monsters+university+2013,28
287314,man-thing+2005,64
200783,la+strada+1954,81
316291,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,63
72321,payback+1999,77
128776,chicken+run+2000,37
158297,the+lady+eve+1941,55
45832,failure+to+launch+2006,84
326477,colin+quinn+long+story+short+2011,60
63434,black+sun+the+mythological+background+of+national+socialism+1998,37
127937,peter+pan+1953,32
12825,the+day+the+earth+stood+still+1951,69
267367,sansho+the+bailiff+1954,21
216506,eureka+2000,112
300121,john+adams+2008,31
161218,the+lion+king+2+simbas+pride+1998,46
168425,against+all+odds+1984,119
24248,underground+1995,145
112783,five+star+final+1931,63
218166,one+chance+2013,19
284105,clo+from+5+to+7+1962,18
229692,oceans+eleven+2001,50
294583,the+imposter+2012,19
249473,a+month+in+the+country+1987,40
241174,cinderella+2015,26
347225,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,144
282578,the+best+offer+2013,5
234796,claires+knee+1970,19
196674,finding+nemo+2003,23
300392,predator+1987,14
222205,gran+torino+2008,4
346497,superman+1978,3
183988,undertow+2004,3
211198,blade+runner+1982,14
172838,big+hero+6+2014,93
160979,beetlejuice+1988,37
73544,budz+house+2011,20
319528,princess+mononoke+1997,74
19626,from+up+on+poppy+hill+2011,36
37678,the+grand+budapest+hotel+2014,29
264065,237+2006,5
187552,platoon+1986,22
279895,the+american+friend+1977,125
191797,the+phantom+of+the+opera+2004,82
85259,the+criminal+code+1931,9
79026,meet+the+browns+2008,29
190355,distant+drums+1951,86
345788,betty+blue+1986,164
232894,fight+club+1999,96
304638,breaking+the+waves+1996,81
46256,babylon+xx+1979,74
116217,harry+potter+and+the+order+of+the+phoenix+2007,135
329582,m+1931,95
229521,up+2009,47
300183,princess+mononoke+1997,18
312434,edward+scissorhands+1990,43
305363,the+hobbit+an+unexpected+journey+2012,152
131044,fire+and+ice+the+dragon+chronicles+2008,84
158861,charlie+and+the+chocolate+factory+2005,85
239355,wreck-it+ralph+2012,93
210583,shooting+dogs+2006,14
262782,the+great+beauty+2013,12
206746,the+blood+on+satans+claw+1971,14
294198,gran+torino+2008,42
74451,adrift+2009,16
240750,american+promise+2013,114
272570,a+tale+of+two+sisters+2003,87
343910,airplane+1980,58
142959,going+my+way+1944,49
161290,under+the+north+star+2009,171
147142,the+square+2013,85
304984,sunrise+a+song+of+two+humans+1927,17
326349,taipei+exchanges+2010,24
63334,the+story+of+a+cheat+1936,67
57779,pk+2014,54
262634,the+quiet+man+1952,65
151344,avatar+2009,128
259206,harry+potter+and+the+chamber+of+secrets+2002,52
264843,the+method+2005,88
159546,black+cat_+white+cat+1998,10
193535,porco+rosso+1992,81
335214,le+corbeau+1943,54
42583,casino+royale+2006,34
16787,harry+potter+and+the+chamber+of+secrets+2002,10
336100,northanger+abbey+2007,65
332803,harry+potter+and+the+deathly+hallows+part+2+2011,33
239912,harry+potter+and+the+order+of+the+phoenix+2007,39
250988,a+tale+of+winter+1992,28
310077,payback+1999,2
285564,moolaad+2004,43
120117,airplane+1980,16
165446,the+hunger+games+2012,11
318469,skyfall+2012,10
82093,inception+2010,24
101430,the+american+astronaut+2001,12
333119,wild+bill+2011,75
262854,insomnia+1997,14
66140,pete+kellys+blues+1955,32
139578,lady+and+the+tramp+1955,63
90861,leon+the+professional+1994,61
113141,toy+story+2+1999,9
262451,living+proof+2008,11
300737,the+searchers+1956,51
133691,the+tillman+story+2010,39
144720,duma+2005,77
343810,trouble+at+timpetill+2008,35
158158,x-men+days+of+future+past+2014,103
2818,frequently+asked+questions+about+time+travel+2009,66
241968,zatichi+meets+yojimbo+1970,20
127285,hellboy+ii+the+golden+army+2008,10
9067,despicable+me+2+2013,58
44618,raiders+of+the+lost+ark+1981,85
254870,the+empire+strikes+back+1980,107
46193,samurai+i+musashi+miyamoto+1954,86
59358,from+the+earth+to+the+moon+1998,355
314971,the+lord+of+the+rings+the+return+of+the+king+2003,2
326985,hansel+and+gretel+get+baked+2013,10
249158,the+shootist+1976,75
278541,star+wars+episode+ii+-+attack+of+the+clones+2002,116
36172,setouchi+moonlight+serenade+1997,1
229128,meeting+people+is+easy+1998,61
254083,nightcrawler+2014,15
304036,indiana+jones+and+the+last+crusade+1989,88
55655,death+note+2006,30
134171,ants+in+the+pants+2000,57
57328,the+old+dark+house+1932,5
25248,beyond+justice+1992,25
27042,disconnect+2012,53
50727,aladdin+1992,17
75351,salvage+2010,61
30293,dogma+1999,78
130344,the+summit+2012,68
186976,castaway+on+the+moon+2009,51
269150,undertaking+betty+2002,72
39763,the+avengers+2012,142
53935,the+oily+maniac+1976,28
123441,hands+on+a+hard+body+the+documentary+1997,14
42104,the+man+who+would+be+king+1975,125
96538,spider-man+2002,69
74528,role+models+2008,60
29143,battleship+potemkin+1925,59
333130,klute+1971,110
300521,saving+private+ryan+1998,162
113435,end+of+watch+2012,66
56109,howls+moving+castle+2004,73
179649,rashomon+1950,68
341826,interstellar+2014,74
137642,winter+light+1963,23
86970,hoop+dreams+1994,30
167153,the+lion+king+1994,19
192153,a+little+bit+of+heaven+2011,75
73218,of+freaks+and+men+1998,75
101782,my+cousin+vinny+1992,100
340565,starflight+the+plane+that+couldnt+land+1983,2
3059,in+the+mood+for+love+2000,40
192940,the+earrings+of+madame+de...+1953,46
137587,one+hundred+and+one+dalmatians+1961,13
149736,lebanon+2009,40
234353,iron+man+2008,65
60639,inception+2010,84
258673,the+gunman+2015,49
231968,i_+robot+2004,12
280422,loves+enduring+promise+2004,66
158425,pat+and+mike+1952,74
210987,the+truman+show+1998,62
300294,berkeley+in+the+sixties+1990,60
320852,viridiana+1961,49
2287,cross+of+iron+1977,12
171239,vera+drake+2004,93
70140,fuck+you+goethe+2013,96
246165,the+nanny+diaries+2007,8
213380,once+were+warriors+1994,29
277442,the+lady+vanishes+1938,57
40303,coraline+2009,52
274268,the+great+debaters+2007,90
39651,star+wars+1977,30
237931,stoker+2013,75
147117,the+grass+harp+1995,24
325256,blood+2012,5
173346,the+story+of+louis+pasteur+1936,78
269796,the+cat+returns+2002,43
17148,to+sir_+with+love+1967,60
138991,airplane+1980,69
298331,big+brown+eyes+1936,43
50625,pulp+fiction+1994,130
61985,up+2009,49
329080,ice+age+the+meltdown+2006,32
219448,girls+just+want+to+have+fun+1985,63
225775,bread+and+roses+2000,37
202593,from+here+to+eternity+1953,43
110507,pans+labyrinth+2006,26
292797,the+holcroft+covenant+1985,50
50456,the+big+white+2005,70
6611,drunken+angel+1948,14
15985,ballad+of+the+little+soldier+1984,33
324829,tarzan+1999,16
212830,rendition+2007,86
309058,kummeli+goldrush+1997,47
211941,the+incredible+hulk+2008,4
303629,obsession+1976,74
298934,dances+with+wolves+1990,178
21764,d.o.a.+1988,29
84299,do+you+remember+dolly+bell+1981,47
134176,the+ghost+writer+2010,21
33013,seven+samurai+1954,158
221502,unconquered+1947,71
336734,1408+2007,34
225226,first+blood+1982,6
27983,hollywood+canteen+1944,99
174291,mr.++mrs.+smith+2005,50
94844,seven+samurai+1954,14
81432,mystic+pizza+1988,25
336174,blow+out+1981,10
267329,the+feminine+touch+1941,49
324810,look_+up+in+the+sky+the+amazing+story+of+superman+2006,39
323704,the+great+mouse+detective+1986,65
159003,the+birth+of+a+nation+1915,14
127420,weekend+1967,14
158261,batman+gotham+knight+2008,6
205659,a+touch+of+zen+1971,5
229751,antitrust+2001,6
141122,the+last+samurai+2003,6
186168,the+message+1976,14
139268,only+angels+have+wings+1939,0
79980,the+bread+and+alley+1970,0
251482,the+rage+in+placid+lake+2003,0
317244,the+equalizer+2014,0
345036,lakeview+terrace+2008,82
331948,the+bench+2000,6
43027,innerspace+1987,3
107080,a+moment+of+innocence+1996,78
258681,whiplash+2014,66
82388,bloodlust+subspecies+iii+1994,27
223551,titanic+1997,77
142311,to+be+takei+2014,4
347001,lonesome+jim+2005,57
176214,the+great+lie+1941,53
53174,back+to+the+future+1985,14
12519,the+lord+of+the+rings+the+return+of+the+king+2003,138
111721,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,136
87471,leprechaun+origins+2014,75
27195,five+fingers+of+death+1972,15
38260,no+end+in+sight+2007,77
50365,the+business+of+strangers+2001,9
207717,kon-tiki+2012,7
170035,blade+runner+1982,102
306932,quill++the+life+of+a+guide+dog+2004,63
187509,last+days+in+vietnam+2014,40
208284,auschwitz+the+nazis+and+the+final+solution+2005,35
121534,satans+sword+1960,85
128666,dead+ringer+1964,99
52433,the+princess+and+the+frog+2009,65
78868,captain+horatio+hornblower+r.n.+1951,11
340026,rabbit+without+ears+2+2009,38
50959,aliens+1986,137
67621,forrest+gump+1994,83
286650,insurgent+2015,41
137038,the+avengers+2012,16
352186,girls+just+want+to+have+fun+1985,67
344675,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,168
261051,harry+potter+and+the+chamber+of+secrets+2002,41
345397,medicine+man+1992,67
28349,toy+story+2+1999,16
69598,forrest+gump+1994,119
244738,charlie+and+the+chocolate+factory+2005,82
6897,the+girl+from+nowhere+2013,42
333695,rampage+at+apache+wells+1965,63
305012,gladiator+2000,124
12597,2001+a+space+odyssey+1968,115
249830,the+shrink+is+in+2001,56
104254,departures+2008,49
211387,zulu+1964,60
125430,malice+in+wonderland+2009,71
87128,secrets++lies+1996,86
91181,lust_+caution+2007,142
337221,the+matrix+revolutions+2003,27
21240,once+upon+a+time+1922,17
314439,comrades+almost+a+love+story+1996,50
175029,the+truman+show+1998,95
43432,star+wars+1977,79
280239,the+station+agent+2003,25
232413,brotherhood+2009,84
175985,persona+non+grata+2005,5
323073,b.t.k.+2008,90
273406,the+dark+knight+rises+2012,61
318180,princess+mononoke+1997,126
220670,hannah+and+her+sisters+1986,106
180219,spider-man+2002,119
319847,sal_+or+the+120+days+of+sodom+1975,102
241339,the+dark+knight+rises+2012,69
196554,princess+mononoke+1997,97
124685,the+sandpiper+1965,39
234756,three+brave+men+1956,42
156395,captains+of+april+2000,38
110620,toy+story+3+2010,1
95730,school+ties+1992,18
81569,vidocq+2001,23
236915,the+dark+knight+rises+2012,122
14454,harry+potter+and+the+prisoner+of+azkaban+2004,91
336933,the+enigma+of+kaspar+hauser+1974,61
29472,seven+samurai+1954,51
137235,monty+python+and+the+holy+grail+1975,66
252524,frozen+2013,70
218433,indiana+jones+and+the+temple+of+doom+1984,116
227361,the+first+beautiful+thing+2010,88
132435,kwaidan+1964,83
310315,ghost+1990,80
333105,empire+of+dreams+the+story+of+the+star+wars+trilogy+2004,55
35133,up+2009,82
84770,the+necessities+of+life+2008,89
188902,the+curse+of+the+were-rabbit+2005,70
228100,the+hanging+tree+1959,8
351616,extraordinary+measures+2010,105
128564,enid+2009,61
28423,bambi+1942,33
253452,the+professionals+1966,100
75093,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,134
4017,the+lady+vanishes+1938,89
59400,the+devils+eye+1960,56
177782,hoop+dreams+1994,38
34448,who+killed+vincent+chin+1987,85
25753,birdcage+inn+1998,28
167954,anchors+aweigh+1945,68
285287,pulp+fiction+1994,56
215749,rooster+cogburn+1975,29
212270,bicycle+thieves+1948,26
112868,the+necessities+of+life+2008,87
152765,amador+2010,107
91034,star+wars+episode+iii+-+revenge+of+the+sith+2005,121
35017,brick+mansions+2014,19
246041,the+civil+war+1990,207
242187,the+life+aquatic+with+steve+zissou+2004,103
345983,lady+and+the+tramp+1955,32
240860,submarine+1928,73
261727,desert+flower+2009,26
289546,the+secret+2006,27
35867,the+sound+barrier+1952,15
286018,harry+potter+and+the+prisoner+of+azkaban+2004,35
233378,sin+city+2005,9
158018,fury+2014,36
208561,gattaca+1997,50
274875,calling+bulldog+drummond+1951,49
298892,star+wars+1977,107
103508,no+man+of+her+own+1932,79
38319,despicable+me+2+2013,72
2927,blood++donuts+1995,15
290985,howards+end+1992,96
255225,forrest+gump+1994,19
140939,harry+potter+and+the+prisoner+of+azkaban+2004,6
41620,the+decoy+bride+2011,88
177911,star+wars+1977,107
89253,six+shooter+2004,8
235575,hamsun+1996,138
292822,for+love+and+gold+1966,48
269794,hero+2002,29
246002,iron+man+2008,54
247822,spirited+away+2001,33
350040,dr.+no+1962,51
41339,the+green+mile+1999,141
11661,the+terminator+1984,70
327988,1492+conquest+of+paradise+1992,18
173722,thor+2011,2
244828,rebellion+2011,11
145975,the+to+do+list+2013,31
325012,back+to+1942+2012,45
315855,crows+zero+2007,95
242408,a+bugs+life+1998,11
299907,the+cat+returns+2002,41
80756,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,158
116631,kinky+boots+2005,83
66035,harry+potter+and+the+prisoner+of+azkaban+2004,18
108813,temptation+confessions+of+a+marriage+counselor+2013,98
28798,nausica+of+the+valley+of+the+wind+1984,50
345879,3+women+1977,85
95898,the+key+1983,79
317743,back+to+the+future+1985,88
330924,iron+man+2+2010,32
287574,dial+m+for+murder+1954,58
336302,the+lusty+men+1952,109
96441,edge+of+tomorrow+2014,27
109742,love+and+anarchy+1973,111
54965,rear+window+1954,9
210294,seven+samurai+1954,180
128554,the+count+of+monte+cristo+1998,161
8488,true+lies+1994,71
34718,revolver+2005,28
173974,raiders+of+the+lost+ark+1981,17
145350,the+good_+the+bad+and+the+ugly+1966,75
60309,the+equalizer+2014,23
249754,magic+in+the+moonlight+2014,55
8468,her+masters+voice+2012,46
106883,casino+royale+2006,37
154404,pal+joey+1957,32
303769,24+hour+party+people+2002,5
253552,the+silver+chalice+1954,137
59700,uncle+boonmee+who+can+recall+his+past+lives+2010,1
90331,the+express+2008,47
312869,the+imitation+game+2014,52
302730,i+belong+2012,11
110379,wonderful+and+loved+by+all+2007,19
48702,gone+girl+2014,69
91149,the+diving+bell+and+the+butterfly+2007,111
209764,gaslight+1940,76
263920,the+kid+1921,64
137816,hipsters+2008,41
69308,snow+white+and+the+seven+dwarfs+1937,18
220891,spring+breakdown+2009,70
85321,william+s.+burroughs+a+man+within+2010,68
128462,the+best+of+youth+2003,165
327151,wild+horses+1995,1
216651,the+reluctant+fundamentalist+2013,83
133315,raiders+of+the+lost+ark+1981,73
7500,wit+2001,9
58933,battle+of+the+bulge+1965,87
276484,destry+rides+again+1939,57
299474,falcon+rising+2014,72
272824,the+equalizer+2014,104
235077,frozen+2013,103
126875,anchors+aweigh+1945,143
273809,bigger+than+the+sky+2005,55
100893,sinister+2012,93
260117,my+neighbor+totoro+1988,56
176723,reckless+1995,88
120840,raiders+of+the+lost+ark+1981,60
29977,forrest+gump+1994,105
141014,ice+age+the+meltdown+2006,49
16952,crime+and+punishment+1983,48
313059,love+crazy+1941,96
60992,bedazzled+1967,32
256294,june+9+2008,52
170853,the+naked+face+1984,40
328116,a+couch+in+new+york+1996,41
61475,star+trek+iv+the+voyage+home+1986,6
135021,singin+in+the+rain+1952,24
73347,beautiful+boy+2010,27
50525,windtalkers+2002,35
340508,alice+in+wonderland+1951,31
165654,thesis+on+a+homicide+2013,43
17230,wonder+boys+2000,21
46308,hardcore+1979,41
197712,monsters_+inc.+2001,20
174507,the+eternal+1998,21
145924,the+godfather+1972,29
309788,2001+a+space+odyssey+1968,93
152365,it+follows+2015,72
152289,navajo+joe+1966,30
282545,el+norte+1983,41
88807,at+close+range+1986,111
50114,dolls+2002,69
89023,harry+potter+and+the+goblet+of+fire+2005,98
70309,the+man+who+wasnt+there+2001,23
133107,policeman+2011,6
182649,bad+girl+island+2009,48
112514,galaxy+quest+1999,101
103408,the+tunnel+2001,139
231795,anatomy+of+hell+2004,19
85210,man+on+a+mission+richard+garriotts+road+to+the+stars+2010,85
270004,frenchmen+2003,21
116559,a+royal+affair+2012,49
75445,leon+the+professional+1994,78
127493,goodbye_+mr.+chips+1969,77
138535,all+the+presidents+men+1976,24
65971,spirited+away+2001,97
141954,the+overbrook+brothers+2009,18
135317,starlift+1951,38
171248,+nos+amours+1983,43
25866,the+haunting+1963,82
33264,total+recall+1990,58
309575,hillbillys+in+a+haunted+house+1967,71
203595,the+imitation+game+2014,59
20243,dial+m+for+murder+1954,72
72938,indiana+jones+and+the+last+crusade+1989,105
349835,the+devils+playground+1976,62
