userid,movieid,minute
35153,little+buddha+1993,98.0
174222,norwegian+wood+2010,107.0
343150,space+amoeba+1970,42.0
143656,storm+over+asia+1928,107.0
213002,the+warriors+way+2010,8.0
251901,crossed+tracks+2007,103.0
28092,heartbeat+detector+2007,41.0
167902,volga+-+volga+1938,96.0
145445,the+pope+of+greenwich+village+1984,67.0
263080,implanted+2013,13.0
60340,home+from+the+hill+1960,76.0
67133,jack+ryan+shadow+recruit+2014,43.0
255368,bridge+to+the+sun+1961,4.0
220657,bloody+sunday+2002,35.0
106796,music+in+the+air+1934,7.0
48562,tv+junkie+2006,45.0
74478,the+angels+share+2012,36.0
333177,the+house+of+small+cubes+2008,4.0
321867,a+touch+of+spice+2003,78.0
303719,the+corruptor+1999,20.0
281411,dougs+1st+movie+1999,12.0
180476,summertime+1955,82.0
214595,om+shanti+om+2007,2.0
98863,girls+will+be+girls+2003,16.0
242990,the+way+of+the+gun+2000,8.0
225239,airport+77+1977,49.0
319665,the+house+of+seven+corpses+1974,79.0
140445,martin++orloff+2002,84.0
112697,1066+the+battle+for+middle+earth+2009,37.0
76080,the+boys+from+county+clare+2003,47.0
147029,get+on+the+bus+1996,11.0
203434,fort+apache_+the+bronx+1981,75.0
65598,accident+2009,84.0
116321,the+eye+of+the+storm+2011,65.0
306118,justice+league+the+flashpoint+paradox+2013,48.0
307220,extreme+measures+1996,51.0
203283,in+my+fathers+den+2004,124.0
335432,loving+1970,63.0
310178,hi_+mom+1970,15.0
14226,ilsa+she+wolf+of+the+ss+1975,72.0
21960,murder+at+the+gallop+1963,56.0
274380,the+pear+tree+1998,3.0
63932,command+decision+1948,41.0
202084,balzac+and+the+little+chinese+seamstress+2002,66.0
319085,nobody+owns+me+2013,78.0
351685,air+force+1943,69.0
154180,le+havre+2011,51.0
336447,dark+and+stormy+night+2009,75.0
147399,28+days+2000,104.0
216099,camp+2003,57.0
221661,kosmos+2010,56.0
206647,its+such+a+beautiful+day+2012,26.0
165966,cemetery+man+1994,34.0
56376,lupin+the+third+episode+0+first+contact+2002,45.0
217271,noras+will+2008,62.0
7159,wise+guys+1986,91.0
138425,the+pokrovsky+gates+1982,97.0
93531,thunder+rock+1942,51.0
348083,dark+skies+2013,10.0
341767,the+calcium+kid+2004,82.0
196542,panic+button+2011,95.0
11095,vexille+2007,48.0
185890,if+looks+could+kill+1991,62.0
201123,a+good+marriage+2014,85.0
27739,coupe+de+ville+1990,39.0
260048,gods+gun+1976,10.0
300619,bill++teds+bogus+journey+1991,83.0
165548,come_+sweet+death+2000,68.0
20005,micki++maude+1984,80.0
312337,a+streetcar+named+desire+1995,128.0
44805,the+rickshaw+man+1958,70.0
108325,the+pursuit+of+happyness+2006,56.0
163432,the+fighter+2010,101.0
304774,winwin+2010,80.0
315811,the+distance+2014,33.0
70699,eight+days+a+week+1997,68.0
189600,long+nights+journey+into+day+2000,50.0
218314,in+the+realms+of+the+unreal+2004,26.0
209765,the+dead+2010,69.0
321627,a+girl+cut+in+two+2007,36.0
231365,honey+2010,54.0
141548,absentia+2011,6.0
240529,dont+blink+2014,40.0
6113,13+2010,19.0
273288,the+castle+1997,13.0
338318,carny+1980,8.0
254500,bag+it+2011,49.0
326633,back+in+the+saddle+1941,69.0
29554,duplex+2003,15.0
228504,gleason+2002,107.0
65000,katie+tippel+1975,6.0
203609,fear+and+trembling+2003,30.0
251812,muhammad+alis+greatest+fight+2013,98.0
44421,exam+2009,31.0
300755,the+recruit+2003,7.0
198893,wz+2007,10.0
256489,30+minutes+or+less+2011,41.0
46471,the+swan+princess+escape+from+castle+mountain+1997,46.0
282899,coming+home+2014,85.0
248903,four+men+and+a+prayer+1938,1.0
168728,the+whale+2011,54.0
144695,sayonara+1957,144.0
242069,capital+2012,89.0
84648,the+appaloosa+1966,10.0
267638,negative+happy+chain+saw+edge+2008,37.0
262480,hearts+of+darkness+a+filmmakers+apocalypse+1991,39.0
290573,pretty+poison+1968,68.0
48099,the+dot+and+the+line+a+romance+in+lower+mathematics+1965,11.0
157210,riders+of+the+purple+sage+1996,1.0
103080,new+york+confidential+1955,39.0
142085,suicide+room+2011,94.0
297206,mall+girls+2009,59.0
296448,the+great+white+silence+1924,71.0
330112,bangkok_+we+have+a+problem+2014,44.0
98787,death+of+a+dynasty+2005,35.0
254738,griff+the+invisible+2011,80.0
345862,holy+smoke+1999,48.0
15772,the+spongebob+squarepants+movie+2004,34.0
231677,aprils+shower+2003,3.0
149425,life+and+nothing+but+1989,136.0
186074,made+in+britain+1982,58.0
189661,salting+the+battlefield+2014,73.0
145053,burden+of+dreams+1982,12.0
294580,the+interrogation+2009,42.0
272754,picture+bride+1995,78.0
347240,brain+damage+1988,0.0
25580,justice+league+doom+2012,62.0
324756,the+safety+of+objects+2002,115.0
333011,the+hireling+1973,89.0
81211,wolf+2004,59.0
304111,iron+island+2005,6.0
69557,mother+dao_+the+turtlelike+1995,49.0
177714,safety+last+1923,65.0
11813,marley++me+the+puppy+years+2011,64.0
340798,spare+parts+2015,84.0
207977,flood+2007,51.0
294594,the+chicken_+the+fish+and+the+king+crab+2008,16.0
97595,le+combat+dans+lle+1962,31.0
291272,slam+dunk+ernest+1995,4.0
212898,harry+potter+and+the+cham ber+of+secrets+2002,111.0
128169,van+diemens+land+2009,18.0
262699,subject+two+2006,63.0
111569,perez.+2014,81.0
136425,harmful+insect+2001,3.0
70826,house+of+angels+1992,128.0
6352,the+last+of+the+high+kings+1996,23.0
34207,the+little+giant+1933,53.0
71516,love+crime+2010,105.0
76691,hellbenders+2013,50.0
249040,the+reckoning+2014,54.0
270392,drifting+clouds+1996,97.0
30596,family+tree+2010,76.0
318390,erreur+de+la+banque+en+votre+faveur+2009,99.0
101949,the+egyptian+1954,17.0
117538,inn+of+evil+1971,120.0
85375,we+are+marshall+2006,22.0
36641,strapped+1993,105.0
140071,fierce+people+2005,21.0
10736,eat+pray+love+2010,79.0
289729,flow+2014,90.0
45927,wag+the+dog+1997,23.0
115864,the+elusive+summer+of+68+1984,17.0
72626,plymouth+adventure+1952,84.0
149976,x8Ph3gviaAZkDbkBh,52.0
254864,jesse+stone+innocents+lost+2011,91.0
84333,wyjcie+awaryjne+1982,1.0
80891,SokB1u80C1,32.0
249630,beer+league+2006,1.0
293373,the+perez+family+1995,46.0
52408,the+adventures+of+baron+munchausen+1988,127.0
186397,the+house+i+live+in+2012,70.0
333299,the+king+of+kong+2007,80.0
171870,hello+i+must+be+going+2012,96.0
255353,days+and+nights+in+the+forest+1970,105.0
154300,the+waterdance+1992,31.0
155273,goodbye+first+love+2011,109.0
38226,orphans+1998,8.0
211775,killing+auntie+1985,106.0
204686,explorers+1985,21.0
343076,take+aim+at+the+police+van+1960,73.0
334344,nine+miles+down+2009,87.0
63352,the+reivers+1969,107.0
175727,the+isle+2000,91.0
269796,thee+cat+returns+2002,5.0
304198,the+broken+circle+breakdown+2012,113.0
311550,brunet+wieczorow+por+1976,91.0
166679,nanny+mcphee+and+the+big+bang+2010,30.0
145992,gothika+2003,49.0
316941,2yqPq1lKiUQmqztal,114.0
17068,lQ21LC3TJMI,43.0
79034,i+manegen+med+glenn+killing+live+frn+berns+1995,191.0
175676,lights+out+2013,4.0
29082,edmond+2005,75.0
189576,letters+to+god+2010,111.0
352775,jack-jack+attack+2004,6.0
160616,golden+door+2006,91.0
333248,chtdndjGdwmumOt2EAM7JylqpS8rQb,43.0
195376,the+punisher+dirty+laundry+2012,11.0
20541,torremolinos+73+2003,88.0
126907,the+education+of+little+tree+1997,116.0
104705,lilies+of+the+field+1963,95.0
22077,my+stars+2008,89.0
184321,cyberbully+2011,91.0
52027,the+sisterhood+of+the+traveling+pants+2005,80.0
324889,carriage+to+vienna+1966,18.0
2004,bad+day+at+black+rock+1955,82.0
283714,the+age+of+innocence+1934,82.0
85486,machine+gun+mccain+1969,37.0
190279,hideaway+le+refuge+2009,89.0
343121,am erican+swing+2008,35.0
265408,wapdjda+2012,63.0
156077,the+falcon+and+the+snowman+1985,75.0
182385,position+among+the+stars+2011,80.0
323454,made+for+each+other+1971,101.0
325105,a+star+is+born+1937,112.0
214305,news+from+home+1977,86.0
203483,carrie+1976,99.0
200552,killing+me+softly+2002,101.0
259666,airbag+1997,17.0
231854,hawking+2004,91.0
123942,fast+times+at+ridgemont+high+1982,91.0
4850,,
222757,kids+1995,92.0
274286,big+eden+2000,44.0
17213,the+secret+life+of+bees+2008,19.0
168980,the+lords+of+salem+2012,102.0
125524,hJ1DJ0TwLuuB0JHnIwGYxJ,89.0
287883,my+sons+199 1,30.0
102602, american+pie+1999,57.0
273737,the+world+of+henry+orient+1964,107.0
2962,little+sister+1992,95.0
170948,message+in+a+bottle+1999,112.0
274851,murder+by+death+1976,95.0
314037,interstejllar+2014,93.0
24925,caesar+and+cleopatra+1945,50.0
305904,the+queen+of+versailles+2012,101.0
81613,death+ship+1980,92.0
81516,no+god_+no+master+201U4,82.0
101901, local+hero+1983,2.0
291493,reaching+for+the+moon+2013,119.0
13257,pan+tadeusz+1999,151.0
102125,godspeed+2009,100.0
241875,cTpUbdxc313xWoJ,17.0
316049,wild+tigers+i+have+known+2006,89.0
47863,starry+starry+night+2011,100.0
170623,beyond+a+reasonable+doubt+1956,81.0
238004,top+gun+1986,111.0
306118,justice+league+the+flashpoint+par adox+2013,47.0
340245,the+late+show+1977,94.0
265178,MaZ9FuIbMRS6QxYGj5fdua7,77.0
276318,whip+it+2009,112.0
127415,naturally+native+1999,108.0
237033,elizabeth+1998,125.0
279737,chronicle+of+a+summer+1961,87.0
152788,men+without+women+1930,78.0
203454,the+catechism+cataclysm+2011,76.0
236569,exiles+2004,105.0
225233,fame+1980,135.0
9024,sunday+bloody+sunday+1971,111.0
238324,hocus+pocus+1993,51.0
224776,ghosts+of+the+abyss+2003,93.0
123195,the+year+of+living+dangerously+1982,116.0
99835,titan ic+1997,91.0
116560,appaloosa+2008,101.0
127018,woman+on+top+2000,8.0
27040,the+heart+of+me+2002,31.0
102738,homefront+2013,101.0
207795,w.c.+fields+and+me+1976,112.0
337725,falling+awake+2010,111.0
102263,falling+2006,89.0
3578,aliens+of+the+deep+2005,48.0
16081,YNxDt66HCbBSYkmJ,105.0
256146,vmwYwqFgagsr8Awjvi,14.0
173104,ultrasuede+in+search+of+halston+2011,90.0
225638,casting+by+2012,90.0
248204,one+crazy+summer+1986,90.0
5057,the+waterboy+1998,91.0
25602,heaven+help+us+1985,105.0
80750,nausica+of+the+valley+of+the+windq+1984,40.0
249791,feeling+minnesota+1996,100.0
126218,MxQWfzuIt9WlfiWyy,155.0
316155,death+in+love+2008,98.0
326309,italian+for+beginners+2000,57.0
296753,the+english+teacher+2013,49.0
332626,i+love+sarah+jane+2008,8.0
89618,3CbznyMA02dOX3fLYM,169.0
231967,pokmon+the+movie+white+victini+and+zekrom+2011,97.0
17430,bloody+pit+of+horror+1965,88.0
202653,zeder+1983,99.0
327043,W9WQWzGCqmE,107.0
343005,enchantment+1948,101.0
309924,dark+house+2009,43.0
206584,the+great+bank+hoax+1978,88.0
217059,paranormal+activity+2007,87.0
129505,cloverfield+2008,86.0
335331,giorgino+1994,178.0
144964,cheers+for+miss+bishop+1941,67.0
229790,world+trade+center+2006,129.0
1089,chocolat+1988,45.0
326199,C2RPgolraZl29R2bP,30.0
144771,fear+in+the+city+1981,89.0
132157,all+theP+presidents+men+1976,33.0
153338,...and+the+pursuit+of+happiness+1986,82.0
200282,la+morte+rouge+2006,34.0
240285,12+rounds+2+reloaded+2013,96.0
219296,fun+1994,106.0
299996,the+painted+v eil+2006,50.0
346657,frozen+land+2005,128.0
300149,summer+interlude+1951,97.0
46169,17+girls+2011,88.0
93414,deceit+1992,93.0
220943,the+message+1977,141.0
69189,the+barbarian+invasions+2003,100.0
215439,shout+1991,90.0
91032,the+overnighters+2014,103.0
327521,road+north+2012,111.0
134221,grand+canyon+1991,135.0
317454,summer+of+62+2007,1.0
155459,maximum+conviction+2012,98.0
227596,girls+cant+swim+2000,103.0
330939,loose+change+2nd+edition+2006,101.0
198078,the+purple+ball+1987,78.0
62427,murder+she+said+1961,88.0
312086,waste+land+2010,91.0
223429,scorpio+rising+1964,29.0
335187,presto+2008,6.0
345023,the+39+steps+2008,91.0
339545,under+the+same+moon+2008,107.0
188990,farewell+2009,114.0
154173,u2+from+the+sky+down+2011,87.0
320950,electronic+labyrinth+thx+1138+4eb+1967,16.0
274808,hellgate+1989,92.0
297560,uHFsg5mbsb56W21IC5skRI9ztD97emgSONTEP34U,27.0
109888,ZEIr1NCvN3yszxyfMttso3fmV49J,96.0
169212,in+the+hands+of+the+gods+2007,107.0
334867,scent+of+a+woman+1974,58.0
51382,mindscape+2013,76.0
61612,MLM2mMA2G0Osp8g3j,139.0
144502,so+ends+our+night+1941,118.0
73638,arise_+my+love+1940,111.0
74198,luca_+luca+2003,111.0
238644,the+toll+of+the+sea+1922,55.0
229189,mistress+1975,113.0
84517,age+of+consent+1969,109.0
234622,E11jkCifP,75.0
211879,tiny+furniture+2010,100.0
248696,heat +1995,115.0
342318,the+19th+wife+2010,85.0
268354,like+water+for+chocolate+1992,106.0
176393,wild+heritage+1958,79.0
25387,evil+aliens+2006,94.0
197649,thirst+1949,84.0
347083,1492+conquest+of+paradise+1992,155.0
55042,mirage+men+2013,86.0
35011,JvOlQQQVKYbCgS,109.0
316159,blackadder+back++forth+1999,34.0
29345,east_+west_+east+the+final+sprint+2009,101.0
290481,flashpoint+1984,95.0
130796,the+cats+out+1931,8.0
137214,the+beast+1996,174.0
309785,black+death+2010,103.0
316601,rembrandts+jaccuse...+2008,87.0
47217,allan+quatermain+and+the+lost+city+of+gold+1986,100.0
152933,midnight+movie+2008,83.0
334171,retreat+2011,90.0
181655,the+evil+of+frankenstein+1964,87.0
109207,the+little+thief+1999,64.0
112233,chantilly+lace+1993,14.0
28512,indiscreet+1958,101.0
256593,the+damned+1963,88.0
113634,robot++frank+2012,86.0
192850,death+sentence+2007,106.0
292071,electra_+my+love+1974,71.0
237837,the+ staircase+2004,335.0
83800,captain+newman_+m.d.+1963,127.0
329270,life+after+people+2008,95.0
282782,streets+of+laredo+1995,301.0
174072,big+river+man+2009,101.0
28314,the+spectacular+now+2013,96.0
309786,black+butterflies+2011,97.0
291046,things+change+1988,101.0
182167,louis+c.k.+live+at+the+beacon+theater+2011,63.0
148718,the+cats-paw+1934,52.0
334762,el+malvado+carabel+1956,82.0
240515,the+sea+that+thinks+2000,40.0
304868,the+heroes+of+telemark+1965,132.0
86230,backstairs+1921,51.0
166619,an+enemy+of+the+people+1978,24.0
9919,greystoke+the+legend+of+tarzan4_+lord+of+the+apes+1984,69.0
287828,i+hate+myself++2013,57.0
352607,the+innkeepers+2011,103.0
106760,the+adventures+of+rocky++bullwinkle+2000,89.0
8657,easy+come_+easy+go+1967,96.0
281797,fly+away+2012,1.0
303265,sitting+bull+1954,106.0
103785,the+finger+2011,94.0
234827, house+of+games+1987,101.0
153572,lascars+2009,97.0
119499,the+case+against+8+2014,110.0
238994,hot+tub+time+machine+2+2015,94.0
49176,the+four+horsemen+of+the+apocalypse+1962,28.0
170360,the+long+night+1947,102.0
146943,wicked+blood+2014,93.0
293864,RzxelEfyepqPyDkNj,52.0
31743,P0Rr2Axz5BmrzCFOD4EYr,24.0
180361,the+eternal+return+of+antonis+paraskevas+2013,89.0
123690,love+that+boy+2003,86.0
130932,a+five+star+life+2013,69.0
149039,a+film+with+me+in+it+2008,90.0
194660,toy+story+3+2 010,89.0
222188,date+night+2010,98.0
301785,ricky+gervais+live+3+fame+2007,80.0
54635,mrs.+parkington+1944,125.0
297464,amazing+grace+2006,118.0
249701,ma+2011,107.0
131245,body+snatchers+1993,88.0
245832,XKcr4UoKo975o,61.0
53459,true+love+1989,63.0
223100,territorio+comanche+1997,1.0
351178,american+pop+1981,35.0
38245,the+last+movie+1971,109.0
332410,titus+1999,163.0
149278,9fpQD2kw1UbJAZHKe53KCiOBd8,33.0
218451,making+do+the+right+thing+1989,61.0
57006,KlnpeK158sus2NDe,509.0
181210,favor+2013,103.0
331832,parked+2010,95.0
248799,women+without+men+2009,101.0
37901,day+of+the+dead+2008,87.0
254679,deliverance+creek+2014,1.0
67453,0QTEkFPKSMs1DywB,36.0
227245,helicopter+string+quartet+2005,82.0
105625,first+position+2011,91.0
341478,ferngully+2+the+magical+rescue+1998,73.0
271292,kinbaku+2010,30.0
159242,Cwxsd3A4Zf9wjzii,67.0
20659,happy+people+a+year+in+the+taiga+2010,95.0
251973,dolly+and+her+lover+1990,102.0
86918,bill+cosby+himself+1983,76.0
135165,source+code+2011,94.0
39850,puppet+master+vs+demonic+toys+2004,89.0
29859,the+tortured+2010,80.0
33426,youth+of+the+beast+1963,93.0
177615,masquerade+2012,132.0
225412,insidious+2010,104.0
293259,walk+on+the+wild+side+1962,115.0
176157,enemies+a+love+story+1989,120.0
121591,the+yacoubian+building+2006,162.0
336995,let+my+puppets+come+1976,76.0
46836,lucky+luke+and+the+daltons+2004,79.0
179189,the+hurricane+1937,111.0
11828,i+am+a+sex+addict+2005,99.0
104095,tokyo+chorus+1931,90.0
331744,charlie+bartlett+2008,19.0
276080,rapado+1992,76.0
235489,repast+1951,80.0
167090,the+legend+of+suram+fortress+1986,89.0
84979,django+1966,94.0
318301,children+of+glory+2006,116.0
57564,mars+attacks+1996,107.0
172237,satan+met+a+lady+1936,75.0
72062,the+munekata+sisters+1950,113.0
346557,2BH0OaCVEaIoe,112.0
71552,a+midwinters+tale+1995,100.0
129992,father+of+invention+2010,94.0
19845,gattaca+19L97,44.0
120110,the+cr iminal+code+1931,6.0
120873,enola+gay+and+the+atomic+bombing+of+japan+,1.0
265553,clint+eastwood+out+of+the+shadows+2000,88.0
339738,the+brave+little+toaster+1987,91.0
163710,destroy+all+monsters+1968,90.0
138713,vasermil+2007,94.0
158467,lone+wolf+and+cub+white+heaven+in+hell+1974,84.0
315291,lincz+2010,1.0
262922,the+brussels+business+2012,86.0
233902,AkvWGnjjyZcvV,81.0
275778,the+legend+of+sleepy+hollow+1980,105.0
263514,pucked+2006,84.0
245638,a+season+for+miracles+1999,101.0
215749,the+next+step+1997,1.0
264146,every+day+2010,94.0
165037,the+light+at+the+edge+of+the+world+1971,129.0
223577,whats+in+a+name+2012,110.0
81849,moonlight+whispers+1999,96.0
241141,see+no+evil_+hear+no+evil+1989,28.0
214685,the+mean+season+1985,104.0
341171,three+wise+fools+1946,91.0
343860,inspector+palmus+error+1960,26.0
21378,wCQ7BS8bnTCEe1hwqhNcf0hUArVBiqxZckou,34.0
347135,chronic+town+2010,1.0
46792,louise+bourgeois+the+spider_+the+mistress+and+the+tangerine+2008,100.0
259313,7JJauPAAOh8sdv,83.0
307461,charly+1968,104.0
71521,the+caine+mutiny+court-martial+1988,101.0
306478,lawless+range+1935,54.0
22556,sitting+pretty+1948,84.0
332029,rafa+2012,26.0
253256,target+1995,85.0
48372,9fCtn0NZLkuYgLyf,26.0
89338,the+age+of+stupid+2009,93.0
185246,spine+tingler+the+william+castle+story+2007,83.0
27709,the+terrorizers+1986,110.0
103569,the+insider+1999,158.0
250406,footloose+1984,108.0
303931,the+death+and+life+of+bobby+z+2007,98.0
40923,ice+age+the+meltdown +2006,26.0
156943,the+gambler+1997,98.0
269302,YwsRZG5PjTQOyraa0BeA04c8EC,0.0
240564,sniper+reloaded+2011,92.0
14330,david+cross+let+america+laugh+2003,94.0
153292,bonsai+2011,96.0
280530,terminator+3+risee+of+the+machines+2003,91.0
155808,under+the+roofs+of+paris+1930,97.0
117920,the+soloist+2009,110.0
147037,dragon+day+2013,97.0
18104,the+long+ride+home+2003,88.0
160394,coal+miners+daught6er+1980,76.0
283954,still+bill+2010,79.0
220441,zatichi+at+large+1972,91.0
75679,wre ck-it+ralph+2012,94.0
303919,tbs+2008,84.0
219455,rise+of+the+planet+of+the+apes+2011,106.0
109839,the+wild+parrots+of+telegraph+hill+2003,84.0
268462,perfect+blue+1997,82.0
318586,girlhood+2014,113.0
193959,skin+game+1971,103.0
36113,crisis+1950,48.0
169205,i+am+fishead+2011,81.0
349402,celine+and+julie+go+boating+1974,194.0
53417,blast+2004,93.0
80609,chelsea+on+the+rocks+2008,3.0
122591,samaritan+zatichi+1968,85.0
50235,ryan+2004,14.0
191993,the+cross+of+lorraine+1943,91.0
216823,2xTpiTK2eavmId9U8X8HIOX9hZC539RR3,113.0
230902,speedway+junky+1999,105.0
294936,allegro+2005,22.0
176266,halfaouine+boy+of+the+terraces+1990,99.0
91311,the+secrRet+in+their+eyes+2009,15.0
74634,the+paradine+case+1947,126.0
146193,the+incident+1990,101.0
258747,nude+for+satan+1974,83.0
116725,a+night+out+1915,34.0
94991,the+salt+of+the+earth+2014,110.0
254621,chainsaw+maid+2007,8.0
291105,oT69mqNTJ,34.0
113577,the+pit+and+the+pendulum+1961,81.0
92666,above+us+only+sky+2011,88.0
299113,against+the+dark+2009,95.0
253964,chinese+take-out+2011,10.0
90486,i+was+a+teenage+zombie+1987,92.0
312841,monsters+ball+2001,112.0
200617,after+sex+2007,79.0
164595,sBW1WOORSmxnmSmDN32G36m,52.0
26757,the+descent+part+2+2009,95.0
271448,breathless+19630,91.0
156808,the+true+story+of+puss+n+boots+2009,83.0
156504,every+other+week+2006,98.0
348917,breaking+the+taboo+2011,1.0
122483,murphys+law+1986,101.0
139716,witch+hunt+2008,92.0
57505,who+killed+nancy+2009,1.0
177439,the+day+of+the+beast+1995,24.0
209634,behind+the+mask+the+rise+of+leslie+vernon+2006,93.0
36839,the+best+Fman+holiday+2013,91.0
107133,privates+on+parade+1983,98.0
309179,honeymoon+1947,75.0
117462,perdiamoci+di+vista+1994,1.0
165397,the+brinks+job+1978,21.0
115104,uUxMVzDRGq9sPGGJ6B0bn,71.0
315563,sP5umzs8wJEBBufKW7ot,80.0
283577,leafie_+a+hen+into+the+wild+2011,94.0
202362,tongan+ninja+2002,84.0
126671,suicide+kings+1997,107.0
269153,all+the+real+girls+2003,59.0
112425,windstruck+2004,124.0
195797,a+breed+apart+1984,96.0
112439,unprecedented+the+2000+presidential+election+2002,51.0
197849,angele+1934,64.0
281086,geris+game+1997,5.0
156677,z.p.g.+1972,28.0
264649,the+lineup+1958,87.0
201457,doomed+to+die+1940,69.0
62953,the+trouble+with+harry+1955,43.0
160981,hard+sun+2014,96.0
208805,the+monk+and+the+fish+1994,7.0
56489,the+chaser+2008,126.0
47085,miami+rhapsody+1995,96.0
278537,atomic+rulers+1965,65.0
105439,how+wang-fo+was+saved+1987,16.0
37228,escanaba+in+da+moonlight+2001,92.0
138460,april+in+paris+1952,95.0
272648,mosaic+1965,6.0
89736,pMgpBFMoPjYo33dyXTUSztz,36.0
27233,kiki+1926,109.0
132882,0Txu4jvzXUZPKoaV,68.0
142055,RLwmKFpnjjINIv69M,37.0
285332,night+of+the+ghouls+1959,70.0
103605,flash+of+genius+2008,120.0
350945,high+and+dizzy+1920,27.0
92297,only+daughter+2013,1.0
66985,derek+2008,77.0
230348,DKWVuKF4kAMdM0ADj0o,31.0
311148,love+happy+1949,10.0
44180,m onsters_+inc.+2001,52.0
310258,little+voice+1998,98.0
285276,the+unknown+1927,64.0
260022,pastoral+symphony+1946,111.0
313759,i8f2nShedvtpwU3zTk,19.0
191315,red+lights+2004,106.0
294634,the+disappFearance+of+alice+creed+2009,32.0
65641,tom+thumb+1958,99.0
251952,cure+1997,112.0
197940,iuPlUXurXnVUnq4xiTnJNK1S,77.0
149572,the+life+and+times+of+allen+ginsberg+2008,1.0
265743,final+destination+2+2003,76.0
223705,age+of+dinosaurs+2013,89.0
332320,buster+keaton+a+hard+act+to+f ollow+1987,44.0
75639,topper+1937,98.0
101677,lancelot+of+the+lake+1974,60.0
24392,the +gunman+2015,32.0
73823,bakhita+2009,1.0
73229,right+now+2004,96.0
176002,the+king+of+escape+2009,98.0
225526,unconscious+2004,101.0
87062,she+does+not+drink+smoke+or+flirts+but+she+talks+1970,1.0
24266,man_+woman++the+wall+2006,85.0
348237,losin+it+1983,101.0
247387,p6NUmRUewtzWT3A72YVnbmLO,17.0
178979,southern+comfort+2001,91.0
253615,a+woman+rebels+1936,89.0
31656,octob er+sky+1999,14.0
33314,ordinary+decent+criminal+2000,94.0
347155,nothings+all+bad+2010,91.0
98316,vivacious+lady+1938,91.0
212374,HgDX9MOd7HW5oHGvFX8cMmbso,18.0
228802,96EDVC8Ip7p6Qw3SE,49.0
146422,PWEjO9pWFK52nOF,10.0
72033,blackfish+2013,84.0
227510,the+time+of+their+lives+1946,83.0
149704,k-911+1999,92.0
2939,DOZbYpDjiuL1Yc4sZS5ra5HJ3ocuWfiEHNV,43.0
57564,qoaO8ANSfweOA0gAz,105.0
94845,toy+story+that+time+forgot+2014,23.0
219074,london+the+modern+babylon+2012,130.0
252382,captain+america+ii+death+too+soon+1979,89.0
14053,Yc6lz4qa2x89CPEiq,3.0
168371,nacho+libre+2006,93.0
221696,pharaohs+curse+1957,67.0
20475,moving+violations+1985,91.0
165624,the+band+wagon+1953,113.0
158555,miss+julie+1999,104.0
57728,like+water+2011,1.0
250388,ivan+the+terrible_+part+ii+the+boyars+plot+1958,89.0
156960,teenage+2013,81.0
78312,the+l-shaped+room+1962,127.0
217219,adams+rib+1949,102.0
303408,the+firm+1993,155.0
277006,audition+1999,116.0
51824,trojan+eddie+1996,106.0
271862,cuban+rafters+2002,71.0
45554,PcCMrArtQpvBxrStQQDbcYeCihHk8SRzS9xgJUwjsuw90kyfKV,78.0
42338,theatre+oxf+blood+1973,60.0
300964,EzmvvjTEmD66DxWaojqtknS,78.0
4773,RtP2O8OSmiAofIEZ,3.0
284500,happy+birthday+to+me+1981,111.0
242351,smiley+face+2007,89.0
213258,the+hasty+heart+1949,103.0
75119,yellow+submarine+1968,91.0
145985,the+awful+truth+1937,92.0
77720,the+sunfish+2014,101.0
216247,fandango+1985,54.0
49884,topaze+1933,79.0
246688,thieves+by+law+2010,14.0
320301,open+grave+2013,103.0
328355,hide-out+1934,82.0
307597,snake+in+the+eagles+shadow+1978,99.0
55350,slam+dance+1987,61.0
25291,flesh+for+frankenstein+1973,96.0
244544,a+brief+vacation+1973,113.0
188555,staying+alive+1983,94.0
274436,prom+queen+the+marc+hall+story+2004,93.0
38104,berlin+is+in+germany+2001,91.0
19962,lHhJO05HezedPJfZYGTdN,15.0
44301,30+beats+2012,90.0
240658,Qtyclmgd6Yzq0,4.0
334806,sleep less+night+2011,24.0
144724,odds+and+evens+1978,110.0
302951,knightriders+1981,146.0
42083,never+let+me+go+2010,105.0
24303,match+point+2005,125.0
130983,t he+lord+of+the+rings+the+fellowship+of+the+ring+2001,168.0
160032,hell+in+the+pacific+1968,104.0
321657,the+enemy+within+2013,108.0
120456,the+householder+1963,101.0
328483,blinkity+blank+1955,6.0
61894,phantom+lady+1944,88.0
91614,for+the+birds+2000,4.0
237867,blood+trails+2006,88.0
54986,outrage+2009,91.0
109182,the+green+years+1946,128.0
148061,QFzQXIal53T69w7eBrrY,67.0
36032,dances+with+ wolves+1990,61.0
120012,boiling+point+1990,97.0
251335,casque+dor+1952,97.0
100528,zach+galifianakis+live+at+the+purple+onion+2007,62.0
257805,city+of+ember+2008,91.0
12458,the+comedy+2012,48.0
143122,doctor+x+1932,77.0
61244,detropia+2012,94.0
184448,the+kiss+of+the+vampire+1963,89.0
117184,the+king+is+alive+2000,111.0
195680,cleanskin+2012,109.0
89593,fire_+ice++canned+beer+2002,84.0
260036,gamera+vs.+viras+1968,82.0
345740,wild+about+harry+2000,92.0
166318,firelight+1997,104.0
346621,T6VZW72jE0Wu8lbGJLS,61.0
2337,hotel+chevalier+2007,14.0
200803,yesterday+1988,85.0
240021,kung+fu+panda+2+2011,92.0
98007,three+2010,120.0
